tensor(0.1063, device='cuda:0')
tensor(0.3950, device='cuda:0')
tensor(0.0490, device='cuda:0')
tensor(0.0408, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.2143, device='cuda:0')
tensor(0.1499, device='cuda:0')
tensor(0.0208, device='cuda:0')
tensor(0.0697, device='cuda:0')
tensor(0.1109, device='cuda:0')
tensor(0.0469, device='cuda:0')
tensor(0.0549, device='cuda:0')
tensor(0.0234, device='cuda:0')
tensor(0.2954, device='cuda:0')
tensor(0.1614, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.0319, device='cuda:0')
tensor(0.5994, device='cuda:0')
tensor(0.1897, device='cuda:0')
tensor(0.0068, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.0634, device='cuda:0')
tensor(0.1046, device='cuda:0')
tensor(0.2333, device='cuda:0')
tensor(0.0820, device='cuda:0')
tensor(0.3633, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.1436, device='cuda:0')
tensor(0.1944, device='cuda:0')
tensor(0.2243, device='cuda:0')
tensor(0.0266, device='cuda:0')
tensor(0.0440, device='cuda:0')
tensor(0.1806, device='cuda:0')
tensor(0.2248, device='cuda:0')
tensor(0.0290, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.3012, device='cuda:0')
tensor(0.0844, device='cuda:0')
tensor(0.2453, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.1214, device='cuda:0')
tensor(0.0485, device='cuda:0')
tensor(0.0886, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.1274, device='cuda:0')
tensor(0.0959, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.0190, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(0.0402, device='cuda:0')
tensor(0.0780, device='cuda:0')
tensor(0.1693, device='cuda:0')
tensor(0.2452, device='cuda:0')
tensor(0.0714, device='cuda:0')
tensor(0.0041, device='cuda:0')
tensor(0.1995, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.6058, device='cuda:0')
tensor(0.9453, device='cuda:0')
tensor(0.0656, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.0633, device='cuda:0')
tensor(0.4315, device='cuda:0')
tensor(0.0510, device='cuda:0')
tensor(0.0332, device='cuda:0')
tensor(0.0176, device='cuda:0')
tensor(0.1800, device='cuda:0')
tensor(0.0163, device='cuda:0')
tensor(0.1172, device='cuda:0')
tensor(0.0784, device='cuda:0')
tensor(0.0333, device='cuda:0')
tensor(0.0573, device='cuda:0')
tensor(0.0665, device='cuda:0')
tensor(0.0345, device='cuda:0')
tensor(0.2588, device='cuda:0')
tensor(0.0842, device='cuda:0')
tensor(0.0497, device='cuda:0')
tensor(0.0621, device='cuda:0')
tensor(0.0149, device='cuda:0')
tensor(0.1429, device='cuda:0')
tensor(0.0861, device='cuda:0')
tensor(0.1345, device='cuda:0')
tensor(0.0778, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.1354, device='cuda:0')
tensor(0.1850, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.2557, device='cuda:0')
tensor(0.0290, device='cuda:0')
