tensor(0.0176, device='cuda:0')
tensor(0.0834, device='cuda:0')
tensor(0.1972, device='cuda:0')
tensor(0.8069, device='cuda:0')
tensor(0.6382, device='cuda:0')
tensor(0.1953, device='cuda:0')
tensor(0.2803, device='cuda:0')
tensor(0.0686, device='cuda:0')
tensor(0.0812, device='cuda:0')
tensor(0.3792, device='cuda:0')
tensor(0.6067, device='cuda:0')
tensor(0.5655, device='cuda:0')
tensor(0.0575, device='cuda:0')
tensor(0.2086, device='cuda:0')
tensor(0.7903, device='cuda:0')
tensor(0.4312, device='cuda:0')
tensor(0.5449, device='cuda:0')
tensor(0.5121, device='cuda:0')
tensor(0.4484, device='cuda:0')
tensor(0.1552, device='cuda:0')
tensor(0.3520, device='cuda:0')
tensor(0.2102, device='cuda:0')
tensor(0.3469, device='cuda:0')
tensor(0.0467, device='cuda:0')
tensor(0.1075, device='cuda:0')
tensor(0.6260, device='cuda:0')
tensor(0.1433, device='cuda:0')
tensor(0.9283, device='cuda:0')
tensor(0.0790, device='cuda:0')
tensor(0.3839, device='cuda:0')
tensor(0.2219, device='cuda:0')
tensor(0.3826, device='cuda:0')
tensor(0.0347, device='cuda:0')
tensor(0.2228, device='cuda:0')
tensor(0.1503, device='cuda:0')
tensor(0.0264, device='cuda:0')
tensor(0.1035, device='cuda:0')
tensor(0.1400, device='cuda:0')
tensor(0.1602, device='cuda:0')
tensor(0.2322, device='cuda:0')
tensor(0.1618, device='cuda:0')
tensor(0.1537, device='cuda:0')
tensor(0.2986, device='cuda:0')
tensor(0.2537, device='cuda:0')
tensor(0.3306, device='cuda:0')
tensor(0.0472, device='cuda:0')
tensor(0.3581, device='cuda:0')
tensor(0.3958, device='cuda:0')
tensor(0.3032, device='cuda:0')
tensor(0.5372, device='cuda:0')
tensor(0.2181, device='cuda:0')
tensor(0.3062, device='cuda:0')
tensor(0.7004, device='cuda:0')
tensor(0.1851, device='cuda:0')
tensor(0.3578, device='cuda:0')
tensor(0.0883, device='cuda:0')
tensor(0.0761, device='cuda:0')
tensor(0.6026, device='cuda:0')
tensor(0.1042, device='cuda:0')
tensor(0.2084, device='cuda:0')
tensor(0.2182, device='cuda:0')
tensor(0.2155, device='cuda:0')
tensor(0.3284, device='cuda:0')
tensor(0.4033, device='cuda:0')
tensor(0.5306, device='cuda:0')
