tensor(0.0456, device='cuda:0')
tensor(0.1107, device='cuda:0')
tensor(0.4590, device='cuda:0')
tensor(0.0105, device='cuda:0')
tensor(0.3026, device='cuda:0')
tensor(0.0784, device='cuda:0')
tensor(0.3417, device='cuda:0')
tensor(0.0461, device='cuda:0')
tensor(0.2043, device='cuda:0')
tensor(0.1423, device='cuda:0')
tensor(0.1808, device='cuda:0')
tensor(0.0207, device='cuda:0')
tensor(0.2011, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.2529, device='cuda:0')
tensor(0.1235, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.4031, device='cuda:0')
tensor(0.3573, device='cuda:0')
tensor(0.1995, device='cuda:0')
tensor(0.0683, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.0526, device='cuda:0')
tensor(0.1859, device='cuda:0')
tensor(0.0596, device='cuda:0')
tensor(0.2691, device='cuda:0')
tensor(0.0538, device='cuda:0')
tensor(0.0376, device='cuda:0')
tensor(0.0662, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.2002, device='cuda:0')
tensor(0.2434, device='cuda:0')
tensor(0.3519, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.0539, device='cuda:0')
tensor(0.1212, device='cuda:0')
tensor(0.2209, device='cuda:0')
tensor(0.1200, device='cuda:0')
tensor(0.2256, device='cuda:0')
tensor(0.3339, device='cuda:0')
tensor(0.3316, device='cuda:0')
tensor(0.4288, device='cuda:0')
tensor(0.0353, device='cuda:0')
tensor(0.5463, device='cuda:0')
tensor(0.2231, device='cuda:0')
tensor(0.1509, device='cuda:0')
tensor(0.0675, device='cuda:0')
tensor(0.0797, device='cuda:0')
tensor(0.0921, device='cuda:0')
tensor(0.4424, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.0837, device='cuda:0')
tensor(0.0464, device='cuda:0')
tensor(0.1256, device='cuda:0')
tensor(0.1973, device='cuda:0')
tensor(0.6286, device='cuda:0')
tensor(0.0529, device='cuda:0')
tensor(0.0521, device='cuda:0')
tensor(0.1608, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.1806, device='cuda:0')
tensor(0.0611, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.2460, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(0.1635, device='cuda:0')
tensor(0.1338, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.0383, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.1680, device='cuda:0')
tensor(0.6882, device='cuda:0')
tensor(0.0647, device='cuda:0')
tensor(0.0875, device='cuda:0')
tensor(0.7082, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.5102, device='cuda:0')
tensor(0.1895, device='cuda:0')
tensor(0.1741, device='cuda:0')
tensor(0.0403, device='cuda:0')
tensor(0.0533, device='cuda:0')
tensor(0.0952, device='cuda:0')
tensor(0.0824, device='cuda:0')
tensor(0.0269, device='cuda:0')
tensor(0.0986, device='cuda:0')
tensor(0.0183, device='cuda:0')
tensor(0.1035, device='cuda:0')
tensor(0.0549, device='cuda:0')
tensor(0.0135, device='cuda:0')
tensor(0.2758, device='cuda:0')
tensor(0.1381, device='cuda:0')
tensor(0.0162, device='cuda:0')
tensor(0.3655, device='cuda:0')
tensor(0.2473, device='cuda:0')
tensor(0.0760, device='cuda:0')
tensor(0.1147, device='cuda:0')
tensor(0.1920, device='cuda:0')
tensor(0.2744, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.0816, device='cuda:0')
tensor(0.1177, device='cuda:0')
tensor(0.0516, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0658, device='cuda:0')
tensor(0.3711, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0220, device='cuda:0')
tensor(0.2485, device='cuda:0')
tensor(0.0754, device='cuda:0')
tensor(0.0624, device='cuda:0')
tensor(0.1327, device='cuda:0')
tensor(0.1628, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.1989, device='cuda:0')
tensor(0.0580, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0564, device='cuda:0')
tensor(0.2647, device='cuda:0')
tensor(0.1345, device='cuda:0')
tensor(0.0393, device='cuda:0')
tensor(0.0193, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.0625, device='cuda:0')
tensor(0.0089, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.0623, device='cuda:0')
tensor(0.0362, device='cuda:0')
tensor(0.0603, device='cuda:0')
tensor(0.1534, device='cuda:0')
tensor(0.1449, device='cuda:0')
tensor(0.1287, device='cuda:0')
tensor(0.0148, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.1579, device='cuda:0')
tensor(0.1773, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0163, device='cuda:0')
tensor(0.1083, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.1630, device='cuda:0')
tensor(0.1791, device='cuda:0')
tensor(0.1558, device='cuda:0')
tensor(0.0882, device='cuda:0')
tensor(0.3308, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.6991, device='cuda:0')
tensor(0.1010, device='cuda:0')
tensor(0.0858, device='cuda:0')
tensor(0.0790, device='cuda:0')
tensor(0.4989, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.2457, device='cuda:0')
tensor(0.2501, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0656, device='cuda:0')
tensor(0.2014, device='cuda:0')
tensor(0.3704, device='cuda:0')
tensor(0.4024, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.0351, device='cuda:0')
tensor(0.0909, device='cuda:0')
tensor(0.1946, device='cuda:0')
tensor(0.0075, device='cuda:0')
tensor(0.0149, device='cuda:0')
tensor(0.3706, device='cuda:0')
tensor(0.1176, device='cuda:0')
tensor(0.1762, device='cuda:0')
tensor(0.0754, device='cuda:0')
tensor(0.1479, device='cuda:0')
tensor(0.1405, device='cuda:0')
tensor(0.2189, device='cuda:0')
tensor(0.0469, device='cuda:0')
tensor(0.0668, device='cuda:0')
tensor(0.0580, device='cuda:0')
tensor(0.2801, device='cuda:0')
tensor(0.0976, device='cuda:0')
tensor(0.0234, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.0602, device='cuda:0')
tensor(0.2910, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0903, device='cuda:0')
tensor(0.0880, device='cuda:0')
tensor(0.1053, device='cuda:0')
tensor(0.0657, device='cuda:0')
tensor(0.1273, device='cuda:0')
tensor(0.0780, device='cuda:0')
tensor(0.1903, device='cuda:0')
tensor(0.1588, device='cuda:0')
tensor(0.1108, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.3921, device='cuda:0')
tensor(0.1091, device='cuda:0')
tensor(0.2108, device='cuda:0')
tensor(0.0421, device='cuda:0')
tensor(0.0161, device='cuda:0')
tensor(0.3962, device='cuda:0')
tensor(0.0180, device='cuda:0')
tensor(0.1146, device='cuda:0')
tensor(0.1518, device='cuda:0')
tensor(0.1595, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.4724, device='cuda:0')
tensor(0.0878, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.0510, device='cuda:0')
tensor(0.0444, device='cuda:0')
tensor(0.0399, device='cuda:0')
tensor(0.1065, device='cuda:0')
tensor(0.3793, device='cuda:0')
tensor(0.1281, device='cuda:0')
tensor(0.1556, device='cuda:0')
tensor(0.4945, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.1632, device='cuda:0')
tensor(0.1010, device='cuda:0')
tensor(0.0885, device='cuda:0')
tensor(0.0640, device='cuda:0')
tensor(0.0962, device='cuda:0')
tensor(0.4057, device='cuda:0')
tensor(0.5761, device='cuda:0')
tensor(0.2146, device='cuda:0')
tensor(0.3970, device='cuda:0')
tensor(0.0813, device='cuda:0')
tensor(0.1782, device='cuda:0')
tensor(0.3100, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0377, device='cuda:0')
tensor(0.1192, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.1821, device='cuda:0')
tensor(0.0678, device='cuda:0')
tensor(0.1232, device='cuda:0')
tensor(0.2384, device='cuda:0')
tensor(0.2597, device='cuda:0')
tensor(0.2450, device='cuda:0')
tensor(0.0709, device='cuda:0')
tensor(0.3982, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0770, device='cuda:0')
tensor(0.5039, device='cuda:0')
tensor(0.0337, device='cuda:0')
tensor(0.2824, device='cuda:0')
tensor(0.0263, device='cuda:0')
tensor(0.0731, device='cuda:0')
tensor(0.0137, device='cuda:0')
tensor(0.3060, device='cuda:0')
tensor(0.1616, device='cuda:0')
tensor(0.3186, device='cuda:0')
tensor(0.1489, device='cuda:0')
tensor(0.0858, device='cuda:0')
tensor(0.0323, device='cuda:0')
tensor(0.1188, device='cuda:0')
tensor(0.2508, device='cuda:0')
tensor(0.0658, device='cuda:0')
tensor(0.1220, device='cuda:0')
tensor(0.0591, device='cuda:0')
tensor(0.3158, device='cuda:0')
tensor(0.0170, device='cuda:0')
tensor(0.3421, device='cuda:0')
tensor(0.4897, device='cuda:0')
tensor(0.1407, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.1355, device='cuda:0')
tensor(0.1584, device='cuda:0')
tensor(0.7036, device='cuda:0')
tensor(0.1048, device='cuda:0')
tensor(0.6745, device='cuda:0')
tensor(0.4865, device='cuda:0')
tensor(0.7819, device='cuda:0')
tensor(0.0995, device='cuda:0')
tensor(0.1195, device='cuda:0')
tensor(0.1249, device='cuda:0')
tensor(0.0249, device='cuda:0')
tensor(0.0270, device='cuda:0')
tensor(0.0478, device='cuda:0')
tensor(0.0361, device='cuda:0')
tensor(0.0111, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.5334, device='cuda:0')
tensor(0.1263, device='cuda:0')
tensor(0.1228, device='cuda:0')
tensor(0.4211, device='cuda:0')
tensor(0.1425, device='cuda:0')
tensor(0.1210, device='cuda:0')
tensor(0.3012, device='cuda:0')
tensor(0.2439, device='cuda:0')
tensor(0.2082, device='cuda:0')
tensor(0.2619, device='cuda:0')
tensor(0.0229, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.1311, device='cuda:0')
tensor(0.1322, device='cuda:0')
tensor(0.2749, device='cuda:0')
tensor(0.0389, device='cuda:0')
tensor(0.2265, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.2531, device='cuda:0')
tensor(0.0293, device='cuda:0')
tensor(0.7991, device='cuda:0')
tensor(0.1285, device='cuda:0')
tensor(0.0687, device='cuda:0')
tensor(0.1543, device='cuda:0')
tensor(0.1581, device='cuda:0')
tensor(0.1046, device='cuda:0')
tensor(0.4338, device='cuda:0')
tensor(0.2798, device='cuda:0')
tensor(0.1105, device='cuda:0')
tensor(0.0419, device='cuda:0')
tensor(0.1120, device='cuda:0')
tensor(0.1783, device='cuda:0')
tensor(0.0881, device='cuda:0')
tensor(0.2459, device='cuda:0')
tensor(0.7065, device='cuda:0')
tensor(0.0282, device='cuda:0')
tensor(0.0816, device='cuda:0')
tensor(0.2795, device='cuda:0')
tensor(0.2513, device='cuda:0')
tensor(0.1360, device='cuda:0')
tensor(0.1499, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.1487, device='cuda:0')
tensor(0.0643, device='cuda:0')
tensor(0.0243, device='cuda:0')
tensor(0.1536, device='cuda:0')
tensor(0.0191, device='cuda:0')
tensor(0.2479, device='cuda:0')
tensor(0.2744, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.1785, device='cuda:0')
tensor(0.0040, device='cuda:0')
