tensor(0.3954, device='cuda:0')
tensor(0.2429, device='cuda:0')
tensor(0.2768, device='cuda:0')
tensor(0.1963, device='cuda:0')
tensor(0.4359, device='cuda:0')
tensor(0.8520, device='cuda:0')
tensor(0.2990, device='cuda:0')
tensor(0.4374, device='cuda:0')
tensor(0.3262, device='cuda:0')
tensor(0.3881, device='cuda:0')
tensor(0.5340, device='cuda:0')
tensor(0.4446, device='cuda:0')
tensor(0.1054, device='cuda:0')
tensor(0.4279, device='cuda:0')
tensor(0.6311, device='cuda:0')
tensor(0.2773, device='cuda:0')
tensor(0.2120, device='cuda:0')
tensor(0.2095, device='cuda:0')
tensor(0.4392, device='cuda:0')
tensor(0.1748, device='cuda:0')
tensor(0.3810, device='cuda:0')
tensor(0.4883, device='cuda:0')
tensor(0.4413, device='cuda:0')
tensor(0.1528, device='cuda:0')
tensor(0.1208, device='cuda:0')
tensor(1.0054, device='cuda:0')
tensor(0.7782, device='cuda:0')
tensor(0.3468, device='cuda:0')
tensor(0.6385, device='cuda:0')
tensor(0.4965, device='cuda:0')
tensor(0.2195, device='cuda:0')
tensor(0.4110, device='cuda:0')
tensor(1.0053, device='cuda:0')
tensor(0.5319, device='cuda:0')
tensor(0.1915, device='cuda:0')
tensor(0.5078, device='cuda:0')
tensor(0.4075, device='cuda:0')
tensor(0.2216, device='cuda:0')
tensor(0.3039, device='cuda:0')
tensor(0.4205, device='cuda:0')
tensor(0.7571, device='cuda:0')
tensor(0.1891, device='cuda:0')
tensor(0.5146, device='cuda:0')
tensor(0.1938, device='cuda:0')
tensor(0.5415, device='cuda:0')
tensor(0.2891, device='cuda:0')
tensor(1.0925, device='cuda:0')
tensor(0.3348, device='cuda:0')
tensor(0.2254, device='cuda:0')
tensor(0.4895, device='cuda:0')
tensor(0.4951, device='cuda:0')
tensor(0.5260, device='cuda:0')
tensor(0.1320, device='cuda:0')
tensor(0.3304, device='cuda:0')
tensor(0.4281, device='cuda:0')
tensor(0.4230, device='cuda:0')
tensor(0.3485, device='cuda:0')
tensor(0.2673, device='cuda:0')
tensor(0.7405, device='cuda:0')
tensor(0.4549, device='cuda:0')
tensor(0.7006, device='cuda:0')
tensor(1.1654, device='cuda:0')
tensor(0.2665, device='cuda:0')
tensor(0.3193, device='cuda:0')
tensor(0.2409, device='cuda:0')
tensor(0.4113, device='cuda:0')
tensor(0.6489, device='cuda:0')
tensor(0.1748, device='cuda:0')
tensor(0.1723, device='cuda:0')
tensor(0.3229, device='cuda:0')
tensor(0.7899, device='cuda:0')
tensor(0.8480, device='cuda:0')
tensor(0.3357, device='cuda:0')
tensor(0.1777, device='cuda:0')
tensor(0.3853, device='cuda:0')
tensor(0.4497, device='cuda:0')
tensor(0.8045, device='cuda:0')
tensor(0.5667, device='cuda:0')
tensor(0.5251, device='cuda:0')
tensor(0.4160, device='cuda:0')
tensor(0.2527, device='cuda:0')
tensor(0.1809, device='cuda:0')
tensor(0.4190, device='cuda:0')
tensor(0.2228, device='cuda:0')
tensor(0.4786, device='cuda:0')
tensor(0.1427, device='cuda:0')
tensor(0.6613, device='cuda:0')
tensor(0.1520, device='cuda:0')
tensor(0.3906, device='cuda:0')
tensor(0.6699, device='cuda:0')
tensor(0.3576, device='cuda:0')
tensor(0.3693, device='cuda:0')
tensor(0.2959, device='cuda:0')
tensor(0.6339, device='cuda:0')
tensor(0.3980, device='cuda:0')
tensor(0.7789, device='cuda:0')
tensor(0.4362, device='cuda:0')
tensor(0.8047, device='cuda:0')
tensor(0.3987, device='cuda:0')
tensor(0.5870, device='cuda:0')
tensor(0.4703, device='cuda:0')
tensor(0.3687, device='cuda:0')
tensor(0.6319, device='cuda:0')
tensor(0.6502, device='cuda:0')
tensor(0.6306, device='cuda:0')
tensor(0.3064, device='cuda:0')
tensor(0.3743, device='cuda:0')
tensor(0.2640, device='cuda:0')
tensor(0.2473, device='cuda:0')
tensor(0.2499, device='cuda:0')
tensor(0.1565, device='cuda:0')
tensor(2.3258, device='cuda:0')
tensor(0.3995, device='cuda:0')
tensor(0.3065, device='cuda:0')
tensor(0.5509, device='cuda:0')
tensor(0.3748, device='cuda:0')
tensor(0.8072, device='cuda:0')
tensor(0.4426, device='cuda:0')
tensor(0.4890, device='cuda:0')
tensor(0.2958, device='cuda:0')
tensor(0.5979, device='cuda:0')
tensor(0.1085, device='cuda:0')
tensor(0.1260, device='cuda:0')
tensor(0.4795, device='cuda:0')
tensor(0.1803, device='cuda:0')
tensor(0.4119, device='cuda:0')
tensor(0.4354, device='cuda:0')
tensor(0.3395, device='cuda:0')
tensor(0.2760, device='cuda:0')
tensor(0.5841, device='cuda:0')
tensor(0.6148, device='cuda:0')
tensor(0.5325, device='cuda:0')
tensor(0.5789, device='cuda:0')
tensor(0.3019, device='cuda:0')
tensor(0.2682, device='cuda:0')
tensor(0.4186, device='cuda:0')
tensor(0.4704, device='cuda:0')
tensor(0.2824, device='cuda:0')
tensor(0.4901, device='cuda:0')
tensor(0.7784, device='cuda:0')
tensor(1.2022, device='cuda:0')
tensor(0.2216, device='cuda:0')
tensor(0.3648, device='cuda:0')
tensor(0.4000, device='cuda:0')
tensor(0.4290, device='cuda:0')
tensor(0.3274, device='cuda:0')
tensor(0.3798, device='cuda:0')
tensor(0.4907, device='cuda:0')
tensor(0.3521, device='cuda:0')
tensor(0.2275, device='cuda:0')
tensor(0.3078, device='cuda:0')
tensor(0.7475, device='cuda:0')
tensor(0.4580, device='cuda:0')
tensor(0.2811, device='cuda:0')
tensor(0.2069, device='cuda:0')
tensor(0.2395, device='cuda:0')
tensor(0.4796, device='cuda:0')
tensor(0.2161, device='cuda:0')
tensor(0.9171, device='cuda:0')
tensor(0.8152, device='cuda:0')
tensor(0.4325, device='cuda:0')
tensor(0.3505, device='cuda:0')
tensor(0.2217, device='cuda:0')
tensor(0.6021, device='cuda:0')
tensor(0.7078, device='cuda:0')
tensor(0.1782, device='cuda:0')
tensor(0.2997, device='cuda:0')
tensor(0.8438, device='cuda:0')
tensor(1.1833, device='cuda:0')
tensor(0.3075, device='cuda:0')
tensor(0.1925, device='cuda:0')
tensor(0.6872, device='cuda:0')
tensor(0.6269, device='cuda:0')
tensor(0.3039, device='cuda:0')
tensor(0.3073, device='cuda:0')
tensor(0.4526, device='cuda:0')
tensor(0.3647, device='cuda:0')
tensor(0.2963, device='cuda:0')
tensor(0.5562, device='cuda:0')
tensor(0.6064, device='cuda:0')
tensor(0.4206, device='cuda:0')
tensor(0.3016, device='cuda:0')
tensor(0.5941, device='cuda:0')
tensor(0.5151, device='cuda:0')
tensor(0.2755, device='cuda:0')
tensor(0.6172, device='cuda:0')
tensor(0.4103, device='cuda:0')
tensor(0.6480, device='cuda:0')
tensor(0.5133, device='cuda:0')
tensor(0.3963, device='cuda:0')
tensor(0.2537, device='cuda:0')
tensor(0.1395, device='cuda:0')
tensor(0.3510, device='cuda:0')
tensor(0.2828, device='cuda:0')
tensor(0.2436, device='cuda:0')
tensor(0.3227, device='cuda:0')
tensor(0.2647, device='cuda:0')
tensor(0.3847, device='cuda:0')
tensor(0.1068, device='cuda:0')
tensor(0.1553, device='cuda:0')
tensor(0.2836, device='cuda:0')
tensor(0.4921, device='cuda:0')
tensor(0.2013, device='cuda:0')
tensor(0.2825, device='cuda:0')
tensor(0.1215, device='cuda:0')
tensor(0.3227, device='cuda:0')
tensor(0.3098, device='cuda:0')
tensor(0.3993, device='cuda:0')
tensor(0.8528, device='cuda:0')
tensor(0.2893, device='cuda:0')
tensor(0.1204, device='cuda:0')
tensor(0.3392, device='cuda:0')
tensor(0.2234, device='cuda:0')
tensor(0.4922, device='cuda:0')
tensor(0.0823, device='cuda:0')
tensor(0.4298, device='cuda:0')
tensor(0.4635, device='cuda:0')
tensor(0.1294, device='cuda:0')
tensor(0.7044, device='cuda:0')
tensor(0.2715, device='cuda:0')
tensor(0.1178, device='cuda:0')
tensor(0.1469, device='cuda:0')
tensor(0.9893, device='cuda:0')
tensor(0.4065, device='cuda:0')
tensor(0.3566, device='cuda:0')
tensor(0.2140, device='cuda:0')
tensor(0.7058, device='cuda:0')
tensor(0.4263, device='cuda:0')
tensor(0.2575, device='cuda:0')
tensor(0.3503, device='cuda:0')
tensor(0.3209, device='cuda:0')
tensor(0.5190, device='cuda:0')
tensor(0.0824, device='cuda:0')
tensor(0.3424, device='cuda:0')
tensor(0.3416, device='cuda:0')
tensor(0.2184, device='cuda:0')
tensor(0.7117, device='cuda:0')
tensor(0.1587, device='cuda:0')
tensor(0.3425, device='cuda:0')
tensor(0.2281, device='cuda:0')
tensor(0.3592, device='cuda:0')
tensor(0.1976, device='cuda:0')
tensor(0.2163, device='cuda:0')
tensor(0.2524, device='cuda:0')
tensor(0.5378, device='cuda:0')
tensor(0.7499, device='cuda:0')
tensor(0.2972, device='cuda:0')
tensor(0.5876, device='cuda:0')
tensor(0.5502, device='cuda:0')
tensor(0.5650, device='cuda:0')
tensor(0.2614, device='cuda:0')
tensor(0.2280, device='cuda:0')
tensor(0.5244, device='cuda:0')
tensor(0.1667, device='cuda:0')
tensor(0.3198, device='cuda:0')
tensor(0.7667, device='cuda:0')
tensor(0.4167, device='cuda:0')
tensor(0.4392, device='cuda:0')
tensor(0.2210, device='cuda:0')
tensor(0.3264, device='cuda:0')
tensor(0.4209, device='cuda:0')
tensor(0.1614, device='cuda:0')
tensor(0.5622, device='cuda:0')
tensor(0.8643, device='cuda:0')
tensor(0.2956, device='cuda:0')
tensor(0.5221, device='cuda:0')
tensor(0.6208, device='cuda:0')
tensor(0.2065, device='cuda:0')
tensor(0.2852, device='cuda:0')
tensor(0.5460, device='cuda:0')
tensor(0.5933, device='cuda:0')
tensor(0.4595, device='cuda:0')
tensor(0.1342, device='cuda:0')
tensor(0.4892, device='cuda:0')
tensor(0.1055, device='cuda:0')
tensor(0.5029, device='cuda:0')
tensor(0.2939, device='cuda:0')
tensor(0.3493, device='cuda:0')
tensor(0.2951, device='cuda:0')
tensor(0.5535, device='cuda:0')
tensor(0.0789, device='cuda:0')
tensor(0.1431, device='cuda:0')
tensor(0.5754, device='cuda:0')
tensor(0.2391, device='cuda:0')
tensor(0.4538, device='cuda:0')
tensor(0.2340, device='cuda:0')
tensor(0.1703, device='cuda:0')
tensor(0.2961, device='cuda:0')
tensor(0.3607, device='cuda:0')
tensor(0.4343, device='cuda:0')
tensor(0.5030, device='cuda:0')
tensor(0.4853, device='cuda:0')
tensor(0.4904, device='cuda:0')
tensor(0.2131, device='cuda:0')
tensor(0.6181, device='cuda:0')
tensor(0.3180, device='cuda:0')
tensor(0.5648, device='cuda:0')
tensor(0.2025, device='cuda:0')
tensor(0.5825, device='cuda:0')
tensor(0.3296, device='cuda:0')
tensor(0.1646, device='cuda:0')
tensor(0.7915, device='cuda:0')
tensor(0.2416, device='cuda:0')
tensor(0.4490, device='cuda:0')
tensor(0.2668, device='cuda:0')
tensor(0.7481, device='cuda:0')
tensor(0.3746, device='cuda:0')
tensor(0.0861, device='cuda:0')
tensor(1.1637, device='cuda:0')
tensor(0.6056, device='cuda:0')
tensor(0.1719, device='cuda:0')
tensor(0.0851, device='cuda:0')
tensor(0.1584, device='cuda:0')
tensor(0.4273, device='cuda:0')
tensor(0.2075, device='cuda:0')
tensor(0.5464, device='cuda:0')
tensor(0.1934, device='cuda:0')
tensor(0.6106, device='cuda:0')
tensor(0.6243, device='cuda:0')
tensor(0.2919, device='cuda:0')
tensor(0.1699, device='cuda:0')
tensor(0.3593, device='cuda:0')
tensor(0.2456, device='cuda:0')
tensor(0.5205, device='cuda:0')
tensor(1.0006, device='cuda:0')
tensor(0.8105, device='cuda:0')
tensor(0.4952, device='cuda:0')
tensor(0.6322, device='cuda:0')
tensor(0.3637, device='cuda:0')
tensor(0.3026, device='cuda:0')
tensor(0.3469, device='cuda:0')
tensor(0.2065, device='cuda:0')
tensor(0.1344, device='cuda:0')
tensor(0.6320, device='cuda:0')
tensor(0.7560, device='cuda:0')
tensor(0.2601, device='cuda:0')
tensor(0.5467, device='cuda:0')
