tensor(0.0872, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.1366, device='cuda:0')
tensor(0.0752, device='cuda:0')
tensor(0.0690, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.2766, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0265, device='cuda:0')
tensor(0.3403, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.3287, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.2599, device='cuda:0')
tensor(0.1430, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.2150, device='cuda:0')
tensor(0.2586, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.1091, device='cuda:0')
tensor(0.0810, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0650, device='cuda:0')
tensor(0.3707, device='cuda:0')
tensor(0.0871, device='cuda:0')
tensor(0.0300, device='cuda:0')
tensor(0.2856, device='cuda:0')
tensor(0.1237, device='cuda:0')
tensor(0.2516, device='cuda:0')
tensor(0.2461, device='cuda:0')
tensor(0.1122, device='cuda:0')
tensor(0.0095, device='cuda:0')
tensor(0.3657, device='cuda:0')
tensor(0.0700, device='cuda:0')
tensor(0.2089, device='cuda:0')
tensor(0.2973, device='cuda:0')
tensor(0.0695, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.0717, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.1693, device='cuda:0')
tensor(0.1865, device='cuda:0')
tensor(0.0441, device='cuda:0')
tensor(0.1808, device='cuda:0')
tensor(0.1631, device='cuda:0')
tensor(0.0801, device='cuda:0')
tensor(0.3280, device='cuda:0')
tensor(0.1697, device='cuda:0')
tensor(0.4270, device='cuda:0')
tensor(0.0148, device='cuda:0')
tensor(0.1549, device='cuda:0')
tensor(0.0241, device='cuda:0')
tensor(0.1012, device='cuda:0')
tensor(0.2980, device='cuda:0')
tensor(0.3571, device='cuda:0')
tensor(0.2575, device='cuda:0')
tensor(0.1308, device='cuda:0')
tensor(0.0044, device='cuda:0')
tensor(0.5405, device='cuda:0')
tensor(0.0090, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.0529, device='cuda:0')
tensor(0.0598, device='cuda:0')
tensor(0.1753, device='cuda:0')
tensor(0.1898, device='cuda:0')
tensor(0.0149, device='cuda:0')
tensor(0.0168, device='cuda:0')
tensor(0.2432, device='cuda:0')
tensor(0.2665, device='cuda:0')
tensor(0.1546, device='cuda:0')
tensor(0.1473, device='cuda:0')
tensor(0.2532, device='cuda:0')
tensor(0.1883, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.2008, device='cuda:0')
tensor(0.0796, device='cuda:0')
tensor(0.0545, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.2614, device='cuda:0')
tensor(0.1849, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.1663, device='cuda:0')
tensor(0.0244, device='cuda:0')
tensor(0.1194, device='cuda:0')
tensor(0.1803, device='cuda:0')
tensor(0.0859, device='cuda:0')
tensor(0.1085, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.0683, device='cuda:0')
tensor(0.3864, device='cuda:0')
tensor(0.2308, device='cuda:0')
tensor(0.0347, device='cuda:0')
tensor(0.0057, device='cuda:0')
tensor(0.0135, device='cuda:0')
tensor(0.0404, device='cuda:0')
tensor(0.0133, device='cuda:0')
tensor(0.4689, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.0467, device='cuda:0')
tensor(0.0601, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.2049, device='cuda:0')
tensor(0.1913, device='cuda:0')
tensor(0.1617, device='cuda:0')
tensor(0.0517, device='cuda:0')
tensor(0.0131, device='cuda:0')
tensor(0.1922, device='cuda:0')
tensor(0.1630, device='cuda:0')
tensor(0.1760, device='cuda:0')
tensor(0.1616, device='cuda:0')
tensor(0.0113, device='cuda:0')
tensor(0.0668, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0993, device='cuda:0')
tensor(0.1527, device='cuda:0')
tensor(0.1485, device='cuda:0')
tensor(0.2509, device='cuda:0')
tensor(0.1897, device='cuda:0')
tensor(0.0041, device='cuda:0')
tensor(0.0983, device='cuda:0')
tensor(0.2557, device='cuda:0')
tensor(0.0233, device='cuda:0')
tensor(0.2562, device='cuda:0')
tensor(0.1373, device='cuda:0')
tensor(0.1195, device='cuda:0')
tensor(0.0698, device='cuda:0')
tensor(0.0411, device='cuda:0')
tensor(0.3632, device='cuda:0')
tensor(0.0816, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.1838, device='cuda:0')
tensor(0.1088, device='cuda:0')
tensor(0.3011, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0424, device='cuda:0')
tensor(0.1589, device='cuda:0')
tensor(0.0457, device='cuda:0')
tensor(0.0290, device='cuda:0')
tensor(0.0720, device='cuda:0')
tensor(0.1171, device='cuda:0')
tensor(0.4634, device='cuda:0')
tensor(0.0718, device='cuda:0')
tensor(0.0527, device='cuda:0')
tensor(0.0824, device='cuda:0')
tensor(0.0491, device='cuda:0')
tensor(0.0264, device='cuda:0')
tensor(0.0405, device='cuda:0')
tensor(0.1643, device='cuda:0')
tensor(0.1823, device='cuda:0')
tensor(0.1218, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.0435, device='cuda:0')
tensor(0.0558, device='cuda:0')
tensor(0.4791, device='cuda:0')
tensor(0.0534, device='cuda:0')
tensor(0.0526, device='cuda:0')
tensor(0.0724, device='cuda:0')
tensor(0.0823, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.3549, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.2484, device='cuda:0')
tensor(0.3044, device='cuda:0')
tensor(0.0637, device='cuda:0')
tensor(0.0942, device='cuda:0')
tensor(0.0667, device='cuda:0')
tensor(0.3271, device='cuda:0')
tensor(0.0450, device='cuda:0')
tensor(0.3588, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.2603, device='cuda:0')
tensor(0.1111, device='cuda:0')
tensor(0.0549, device='cuda:0')
tensor(0.0159, device='cuda:0')
tensor(0.0903, device='cuda:0')
tensor(0.5326, device='cuda:0')
tensor(0.0052, device='cuda:0')
tensor(0.0561, device='cuda:0')
tensor(0.1646, device='cuda:0')
tensor(0.2057, device='cuda:0')
tensor(0.0260, device='cuda:0')
tensor(0.3234, device='cuda:0')
tensor(0.4438, device='cuda:0')
tensor(0.2580, device='cuda:0')
tensor(0.0133, device='cuda:0')
tensor(0.1201, device='cuda:0')
tensor(0.0704, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.1183, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.0593, device='cuda:0')
tensor(0.2191, device='cuda:0')
tensor(0.0414, device='cuda:0')
tensor(0.0331, device='cuda:0')
tensor(0.0090, device='cuda:0')
tensor(0.3860, device='cuda:0')
tensor(0.0632, device='cuda:0')
tensor(0.1812, device='cuda:0')
tensor(0.1052, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.1531, device='cuda:0')
tensor(0.1519, device='cuda:0')
tensor(0.0666, device='cuda:0')
tensor(0.2058, device='cuda:0')
tensor(0.1638, device='cuda:0')
tensor(0.5370, device='cuda:0')
tensor(0.0572, device='cuda:0')
tensor(0.0240, device='cuda:0')
tensor(0.0679, device='cuda:0')
tensor(0.1610, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.1986, device='cuda:0')
tensor(0.2692, device='cuda:0')
tensor(0.0219, device='cuda:0')
tensor(0.1423, device='cuda:0')
tensor(0.2806, device='cuda:0')
tensor(0.2397, device='cuda:0')
tensor(0.1677, device='cuda:0')
tensor(0.2441, device='cuda:0')
tensor(0.0058, device='cuda:0')
tensor(0.4691, device='cuda:0')
tensor(0.1724, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.0299, device='cuda:0')
tensor(0.1060, device='cuda:0')
tensor(0.1312, device='cuda:0')
tensor(0.0375, device='cuda:0')
tensor(0.1435, device='cuda:0')
tensor(0.0702, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.0574, device='cuda:0')
tensor(0.1234, device='cuda:0')
tensor(0.1745, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.1371, device='cuda:0')
tensor(0.2916, device='cuda:0')
tensor(0.1847, device='cuda:0')
tensor(0.0398, device='cuda:0')
tensor(0.3131, device='cuda:0')
tensor(0.0868, device='cuda:0')
tensor(0.0934, device='cuda:0')
tensor(0.0925, device='cuda:0')
tensor(0.0621, device='cuda:0')
tensor(0.3772, device='cuda:0')
tensor(0.5254, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.1597, device='cuda:0')
tensor(0.0388, device='cuda:0')
tensor(0.0105, device='cuda:0')
tensor(0.0748, device='cuda:0')
tensor(0.0126, device='cuda:0')
tensor(0.3628, device='cuda:0')
tensor(0.0534, device='cuda:0')
tensor(0.1606, device='cuda:0')
tensor(0.1680, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0253, device='cuda:0')
tensor(0.1024, device='cuda:0')
tensor(0.1228, device='cuda:0')
tensor(0.0138, device='cuda:0')
tensor(0.2626, device='cuda:0')
tensor(0.5674, device='cuda:0')
tensor(0.0149, device='cuda:0')
tensor(0.0184, device='cuda:0')
tensor(0.2267, device='cuda:0')
tensor(0.4047, device='cuda:0')
tensor(0.0777, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.2047, device='cuda:0')
tensor(0.0686, device='cuda:0')
tensor(0.4389, device='cuda:0')
tensor(0.2328, device='cuda:0')
tensor(0.1865, device='cuda:0')
tensor(0.0572, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.6931, device='cuda:0')
tensor(0.1268, device='cuda:0')
tensor(0.0993, device='cuda:0')
tensor(0.1199, device='cuda:0')
tensor(0.2047, device='cuda:0')
tensor(0.1595, device='cuda:0')
tensor(0.1480, device='cuda:0')
tensor(0.0912, device='cuda:0')
