tensor(0.2046, device='cuda:0')
tensor(0.0324, device='cuda:0')
tensor(0.0770, device='cuda:0')
tensor(0.2255, device='cuda:0')
tensor(0.0752, device='cuda:0')
tensor(0.3097, device='cuda:0')
tensor(0.0418, device='cuda:0')
tensor(0.0609, device='cuda:0')
tensor(0.3795, device='cuda:0')
tensor(0.2163, device='cuda:0')
tensor(0.0742, device='cuda:0')
tensor(0.0426, device='cuda:0')
tensor(0.1071, device='cuda:0')
tensor(0.2066, device='cuda:0')
tensor(0.1856, device='cuda:0')
tensor(0.3381, device='cuda:0')
tensor(0.2031, device='cuda:0')
tensor(0.2741, device='cuda:0')
tensor(0.4218, device='cuda:0')
tensor(0.0849, device='cuda:0')
tensor(0.2123, device='cuda:0')
tensor(0.3227, device='cuda:0')
tensor(0.1501, device='cuda:0')
tensor(0.2094, device='cuda:0')
tensor(0.2926, device='cuda:0')
tensor(0.2558, device='cuda:0')
tensor(0.2702, device='cuda:0')
tensor(0.3581, device='cuda:0')
tensor(0.2664, device='cuda:0')
tensor(0.3407, device='cuda:0')
tensor(0.3570, device='cuda:0')
tensor(0.5222, device='cuda:0')
tensor(0.1609, device='cuda:0')
tensor(0.4244, device='cuda:0')
tensor(0.0235, device='cuda:0')
tensor(0.0456, device='cuda:0')
tensor(0.1117, device='cuda:0')
tensor(0.1593, device='cuda:0')
tensor(0.2039, device='cuda:0')
tensor(0.0272, device='cuda:0')
tensor(0.1451, device='cuda:0')
tensor(0.3629, device='cuda:0')
tensor(0.5537, device='cuda:0')
tensor(0.3202, device='cuda:0')
tensor(0.0543, device='cuda:0')
tensor(0.4898, device='cuda:0')
tensor(0.0631, device='cuda:0')
tensor(0.0928, device='cuda:0')
tensor(0.4621, device='cuda:0')
tensor(0.3976, device='cuda:0')
tensor(0.2389, device='cuda:0')
tensor(1.3453, device='cuda:0')
tensor(0.1564, device='cuda:0')
tensor(0.3360, device='cuda:0')
tensor(0.0603, device='cuda:0')
tensor(0.1882, device='cuda:0')
tensor(0.0160, device='cuda:0')
tensor(0.3302, device='cuda:0')
tensor(0.4645, device='cuda:0')
tensor(0.0880, device='cuda:0')
tensor(0.0459, device='cuda:0')
tensor(0.6081, device='cuda:0')
tensor(0.1612, device='cuda:0')
tensor(0.2106, device='cuda:0')
tensor(0.0493, device='cuda:0')
tensor(0.3124, device='cuda:0')
tensor(0.3097, device='cuda:0')
tensor(0.0402, device='cuda:0')
tensor(0.1291, device='cuda:0')
tensor(0.2186, device='cuda:0')
tensor(0.0364, device='cuda:0')
tensor(0.3939, device='cuda:0')
tensor(0.1534, device='cuda:0')
tensor(0.3591, device='cuda:0')
tensor(0.0939, device='cuda:0')
tensor(0.4045, device='cuda:0')
tensor(0.3219, device='cuda:0')
tensor(0.3854, device='cuda:0')
tensor(0.0132, device='cuda:0')
tensor(0.4849, device='cuda:0')
tensor(0.2513, device='cuda:0')
tensor(0.2531, device='cuda:0')
tensor(0.6853, device='cuda:0')
tensor(0.1943, device='cuda:0')
tensor(0.3094, device='cuda:0')
tensor(0.0220, device='cuda:0')
tensor(0.1432, device='cuda:0')
tensor(0.1130, device='cuda:0')
tensor(0.4962, device='cuda:0')
tensor(0.0284, device='cuda:0')
tensor(0.5400, device='cuda:0')
tensor(0.1547, device='cuda:0')
tensor(0.1428, device='cuda:0')
tensor(0.7663, device='cuda:0')
tensor(0.2220, device='cuda:0')
tensor(0.1067, device='cuda:0')
tensor(0.2086, device='cuda:0')
tensor(0.3272, device='cuda:0')
tensor(0.2841, device='cuda:0')
tensor(0.3617, device='cuda:0')
tensor(0.4781, device='cuda:0')
tensor(0.2984, device='cuda:0')
