tensor(0.0721, device='cuda:0')
tensor(0.4475, device='cuda:0')
tensor(0.0714, device='cuda:0')
tensor(0.0380, device='cuda:0')
tensor(0.2721, device='cuda:0')
tensor(0.1573, device='cuda:0')
tensor(0.2068, device='cuda:0')
tensor(0.0924, device='cuda:0')
tensor(0.0086, device='cuda:0')
tensor(0.0749, device='cuda:0')
tensor(0.4231, device='cuda:0')
tensor(0.2159, device='cuda:0')
tensor(0.1079, device='cuda:0')
tensor(0.0248, device='cuda:0')
tensor(0.0225, device='cuda:0')
tensor(0.1203, device='cuda:0')
tensor(0.0962, device='cuda:0')
tensor(0.1388, device='cuda:0')
tensor(0.0141, device='cuda:0')
tensor(0.1271, device='cuda:0')
tensor(0.2857, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(0.1167, device='cuda:0')
tensor(0.4782, device='cuda:0')
tensor(0.2068, device='cuda:0')
tensor(0.3717, device='cuda:0')
tensor(0.0466, device='cuda:0')
tensor(0.1510, device='cuda:0')
tensor(0.0567, device='cuda:0')
tensor(0.1443, device='cuda:0')
tensor(0.0079, device='cuda:0')
tensor(0.0806, device='cuda:0')
tensor(0.1451, device='cuda:0')
tensor(0.3558, device='cuda:0')
tensor(0.2042, device='cuda:0')
tensor(0.2398, device='cuda:0')
tensor(0.0833, device='cuda:0')
tensor(0.2065, device='cuda:0')
tensor(0.0305, device='cuda:0')
tensor(0.3809, device='cuda:0')
tensor(0.0692, device='cuda:0')
tensor(0.0949, device='cuda:0')
tensor(0.0626, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.3312, device='cuda:0')
tensor(0.1223, device='cuda:0')
tensor(0.0366, device='cuda:0')
tensor(0.2993, device='cuda:0')
tensor(0.1550, device='cuda:0')
tensor(0.1156, device='cuda:0')
tensor(0.1340, device='cuda:0')
tensor(0.0388, device='cuda:0')
tensor(0.2135, device='cuda:0')
tensor(0.1924, device='cuda:0')
tensor(0.0251, device='cuda:0')
tensor(0.1018, device='cuda:0')
tensor(0.1619, device='cuda:0')
tensor(0.0419, device='cuda:0')
tensor(0.3411, device='cuda:0')
tensor(0.0629, device='cuda:0')
tensor(0.1212, device='cuda:0')
tensor(0.4617, device='cuda:0')
tensor(0.0284, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.2076, device='cuda:0')
tensor(0.2866, device='cuda:0')
tensor(0.0786, device='cuda:0')
tensor(0.2743, device='cuda:0')
tensor(0.1267, device='cuda:0')
tensor(0.1680, device='cuda:0')
tensor(0.2982, device='cuda:0')
tensor(0.0213, device='cuda:0')
tensor(0.1187, device='cuda:0')
tensor(0.1302, device='cuda:0')
tensor(0.0853, device='cuda:0')
tensor(0.0922, device='cuda:0')
tensor(0.1589, device='cuda:0')
tensor(0.0247, device='cuda:0')
tensor(0.2148, device='cuda:0')
tensor(0.3584, device='cuda:0')
tensor(0.0975, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0253, device='cuda:0')
tensor(0.0403, device='cuda:0')
tensor(0.2106, device='cuda:0')
tensor(0.4313, device='cuda:0')
tensor(0.7289, device='cuda:0')
tensor(0.0248, device='cuda:0')
tensor(0.0233, device='cuda:0')
tensor(0.3655, device='cuda:0')
tensor(0.3441, device='cuda:0')
tensor(0.0076, device='cuda:0')
tensor(0.1225, device='cuda:0')
tensor(0.0758, device='cuda:0')
tensor(0.1471, device='cuda:0')
tensor(0.0628, device='cuda:0')
tensor(0.0937, device='cuda:0')
tensor(0.4002, device='cuda:0')
tensor(0.2478, device='cuda:0')
tensor(0.2271, device='cuda:0')
tensor(0.0623, device='cuda:0')
tensor(0.2917, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0171, device='cuda:0')
tensor(0.1588, device='cuda:0')
tensor(0.1244, device='cuda:0')
tensor(0.1115, device='cuda:0')
tensor(0.1289, device='cuda:0')
tensor(0.0332, device='cuda:0')
tensor(0.0239, device='cuda:0')
tensor(0.0506, device='cuda:0')
tensor(0.6968, device='cuda:0')
tensor(0.1332, device='cuda:0')
tensor(0.1561, device='cuda:0')
tensor(0.1239, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0254, device='cuda:0')
tensor(0.0199, device='cuda:0')
tensor(0.4854, device='cuda:0')
tensor(0.1502, device='cuda:0')
tensor(0.0804, device='cuda:0')
tensor(0.1967, device='cuda:0')
