tensor(0.1697, device='cuda:0')
tensor(0.5463, device='cuda:0')
tensor(0.0333, device='cuda:0')
tensor(0.2741, device='cuda:0')
tensor(0.3257, device='cuda:0')
tensor(0.2776, device='cuda:0')
tensor(0.2501, device='cuda:0')
tensor(0.2496, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.4781, device='cuda:0')
tensor(0.2246, device='cuda:0')
tensor(0.1385, device='cuda:0')
tensor(0.2173, device='cuda:0')
tensor(0.0788, device='cuda:0')
tensor(0.3356, device='cuda:0')
tensor(0.5845, device='cuda:0')
tensor(0.3028, device='cuda:0')
tensor(0.0253, device='cuda:0')
tensor(0.1134, device='cuda:0')
tensor(0.1817, device='cuda:0')
tensor(0.1726, device='cuda:0')
tensor(0.3243, device='cuda:0')
tensor(0.1122, device='cuda:0')
tensor(0.1290, device='cuda:0')
tensor(0.1679, device='cuda:0')
tensor(0.1547, device='cuda:0')
tensor(0.0799, device='cuda:0')
tensor(0.1226, device='cuda:0')
tensor(0.2806, device='cuda:0')
tensor(0.1555, device='cuda:0')
tensor(0.1530, device='cuda:0')
tensor(0.3248, device='cuda:0')
tensor(0.3114, device='cuda:0')
tensor(0.1568, device='cuda:0')
tensor(0.2511, device='cuda:0')
tensor(0.3652, device='cuda:0')
tensor(0.4981, device='cuda:0')
tensor(0.1178, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.2599, device='cuda:0')
tensor(0.0552, device='cuda:0')
tensor(0.0487, device='cuda:0')
tensor(0.8529, device='cuda:0')
tensor(0.2613, device='cuda:0')
tensor(0.2718, device='cuda:0')
tensor(0.3855, device='cuda:0')
tensor(0.0622, device='cuda:0')
tensor(0.2845, device='cuda:0')
tensor(0.3030, device='cuda:0')
tensor(0.1580, device='cuda:0')
tensor(0.1389, device='cuda:0')
tensor(0.2158, device='cuda:0')
tensor(0.0235, device='cuda:0')
tensor(0.2655, device='cuda:0')
tensor(0.1470, device='cuda:0')
tensor(0.0329, device='cuda:0')
tensor(0.0844, device='cuda:0')
tensor(0.1789, device='cuda:0')
tensor(0.0460, device='cuda:0')
tensor(0.1203, device='cuda:0')
tensor(0.1307, device='cuda:0')
tensor(0.2604, device='cuda:0')
tensor(0.0131, device='cuda:0')
tensor(0.3353, device='cuda:0')
tensor(0.2230, device='cuda:0')
tensor(0.2786, device='cuda:0')
tensor(0.3148, device='cuda:0')
tensor(0.1493, device='cuda:0')
tensor(0.1389, device='cuda:0')
tensor(0.1757, device='cuda:0')
tensor(0.1687, device='cuda:0')
tensor(0.2184, device='cuda:0')
tensor(0.3261, device='cuda:0')
tensor(0.1143, device='cuda:0')
tensor(0.1189, device='cuda:0')
tensor(0.3301, device='cuda:0')
tensor(0.0263, device='cuda:0')
tensor(0.0262, device='cuda:0')
tensor(0.0943, device='cuda:0')
tensor(0.1124, device='cuda:0')
tensor(0.6560, device='cuda:0')
tensor(0.0896, device='cuda:0')
tensor(0.0514, device='cuda:0')
tensor(0.3698, device='cuda:0')
tensor(0.1942, device='cuda:0')
tensor(0.1683, device='cuda:0')
tensor(0.1335, device='cuda:0')
tensor(0.1764, device='cuda:0')
tensor(0.4100, device='cuda:0')
tensor(0.6687, device='cuda:0')
tensor(0.1180, device='cuda:0')
tensor(0.1686, device='cuda:0')
tensor(0.7518, device='cuda:0')
tensor(0.4547, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.4695, device='cuda:0')
tensor(0.1264, device='cuda:0')
tensor(0.0184, device='cuda:0')
tensor(0.1198, device='cuda:0')
tensor(0.1003, device='cuda:0')
tensor(0.2239, device='cuda:0')
tensor(0.0544, device='cuda:0')
tensor(0.2758, device='cuda:0')
tensor(0.3973, device='cuda:0')
tensor(1.3502, device='cuda:0')
tensor(0.1265, device='cuda:0')
tensor(0.1778, device='cuda:0')
tensor(0.1092, device='cuda:0')
tensor(0.5340, device='cuda:0')
tensor(0.4864, device='cuda:0')
tensor(0.2351, device='cuda:0')
tensor(0.0823, device='cuda:0')
tensor(0.2293, device='cuda:0')
tensor(1.0917, device='cuda:0')
tensor(0.1022, device='cuda:0')
tensor(0.5285, device='cuda:0')
tensor(0.3401, device='cuda:0')
tensor(0.1357, device='cuda:0')
tensor(0.0658, device='cuda:0')
tensor(0.0874, device='cuda:0')
tensor(0.1002, device='cuda:0')
tensor(0.2842, device='cuda:0')
tensor(0.3706, device='cuda:0')
tensor(0.3061, device='cuda:0')
tensor(0.1540, device='cuda:0')
tensor(0.5627, device='cuda:0')
tensor(0.4071, device='cuda:0')
tensor(0.2437, device='cuda:0')
tensor(0.6024, device='cuda:0')
tensor(0.4015, device='cuda:0')
tensor(0.4922, device='cuda:0')
tensor(0.2041, device='cuda:0')
tensor(0.3020, device='cuda:0')
tensor(0.1810, device='cuda:0')
tensor(0.1823, device='cuda:0')
tensor(0.4561, device='cuda:0')
tensor(0.0952, device='cuda:0')
tensor(0.2963, device='cuda:0')
tensor(0.2287, device='cuda:0')
tensor(0.3014, device='cuda:0')
tensor(0.4643, device='cuda:0')
tensor(0.2264, device='cuda:0')
tensor(0.3470, device='cuda:0')
tensor(0.0595, device='cuda:0')
tensor(0.0907, device='cuda:0')
tensor(0.1137, device='cuda:0')
tensor(0.2675, device='cuda:0')
tensor(0.0286, device='cuda:0')
tensor(0.2950, device='cuda:0')
tensor(0.4172, device='cuda:0')
tensor(0.4976, device='cuda:0')
tensor(0.0885, device='cuda:0')
tensor(1.5032, device='cuda:0')
tensor(0.3917, device='cuda:0')
tensor(0.1237, device='cuda:0')
tensor(0.5513, device='cuda:0')
tensor(0.1283, device='cuda:0')
tensor(0.3282, device='cuda:0')
tensor(0.1850, device='cuda:0')
tensor(0.1834, device='cuda:0')
tensor(0.3871, device='cuda:0')
tensor(0.0982, device='cuda:0')
tensor(0.1216, device='cuda:0')
tensor(0.5962, device='cuda:0')
