tensor(0.1365, device='cuda:0')
tensor(0.2565, device='cuda:0')
tensor(0.0668, device='cuda:0')
tensor(0.0441, device='cuda:0')
tensor(0.0399, device='cuda:0')
tensor(0.1544, device='cuda:0')
tensor(0.1794, device='cuda:0')
tensor(0.0594, device='cuda:0')
tensor(0.0419, device='cuda:0')
tensor(0.0596, device='cuda:0')
tensor(0.0801, device='cuda:0')
tensor(0.1116, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.5624, device='cuda:0')
tensor(0.1479, device='cuda:0')
tensor(0.1381, device='cuda:0')
tensor(0.0293, device='cuda:0')
tensor(0.5503, device='cuda:0')
tensor(0.0750, device='cuda:0')
tensor(0.4748, device='cuda:0')
tensor(0.3035, device='cuda:0')
tensor(0.1216, device='cuda:0')
tensor(0.0493, device='cuda:0')
tensor(0.0697, device='cuda:0')
tensor(0.0345, device='cuda:0')
tensor(0.2083, device='cuda:0')
tensor(0.0833, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(0.7239, device='cuda:0')
tensor(0.2078, device='cuda:0')
tensor(0.1654, device='cuda:0')
tensor(0.1724, device='cuda:0')
tensor(0.0735, device='cuda:0')
tensor(0.0621, device='cuda:0')
tensor(0.3360, device='cuda:0')
tensor(0.0873, device='cuda:0')
tensor(0.2076, device='cuda:0')
tensor(0.1514, device='cuda:0')
tensor(0.0875, device='cuda:0')
tensor(0.2823, device='cuda:0')
tensor(0.0623, device='cuda:0')
tensor(0.0688, device='cuda:0')
tensor(0.0498, device='cuda:0')
tensor(0.1925, device='cuda:0')
tensor(0.2608, device='cuda:0')
tensor(0.1553, device='cuda:0')
tensor(0.0310, device='cuda:0')
tensor(0.0725, device='cuda:0')
tensor(0.2188, device='cuda:0')
tensor(0.4272, device='cuda:0')
tensor(0.0970, device='cuda:0')
tensor(0.0406, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0358, device='cuda:0')
tensor(0.1712, device='cuda:0')
tensor(0.3279, device='cuda:0')
tensor(0.1663, device='cuda:0')
tensor(0.1005, device='cuda:0')
tensor(0.1624, device='cuda:0')
tensor(0.1402, device='cuda:0')
tensor(0.3271, device='cuda:0')
tensor(0.0214, device='cuda:0')
tensor(0.1557, device='cuda:0')
tensor(0.0453, device='cuda:0')
tensor(0.1166, device='cuda:0')
tensor(0.1307, device='cuda:0')
