tensor(0.0610, device='cuda:0')
tensor(0.0768, device='cuda:0')
tensor(0.2217, device='cuda:0')
tensor(0.2403, device='cuda:0')
tensor(0.0699, device='cuda:0')
tensor(0.0883, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.2159, device='cuda:0')
tensor(0.1187, device='cuda:0')
tensor(0.0757, device='cuda:0')
tensor(0.0694, device='cuda:0')
tensor(0.0190, device='cuda:0')
tensor(0.1336, device='cuda:0')
tensor(0.0769, device='cuda:0')
tensor(0.1403, device='cuda:0')
tensor(0.4137, device='cuda:0')
tensor(0.1850, device='cuda:0')
tensor(0.0649, device='cuda:0')
tensor(0.3440, device='cuda:0')
tensor(0.0738, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.1098, device='cuda:0')
tensor(0.2146, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.3160, device='cuda:0')
tensor(0.0499, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.4540, device='cuda:0')
tensor(0.0976, device='cuda:0')
tensor(0.0113, device='cuda:0')
tensor(0.1830, device='cuda:0')
tensor(0.0555, device='cuda:0')
tensor(0.0252, device='cuda:0')
tensor(0.0141, device='cuda:0')
tensor(0.0127, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(0.0676, device='cuda:0')
tensor(0.0685, device='cuda:0')
tensor(0.0268, device='cuda:0')
tensor(0.2945, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.3865, device='cuda:0')
tensor(0.0641, device='cuda:0')
tensor(0.2603, device='cuda:0')
tensor(0.2703, device='cuda:0')
tensor(0.1866, device='cuda:0')
tensor(0.4829, device='cuda:0')
tensor(0.2891, device='cuda:0')
tensor(0.0542, device='cuda:0')
tensor(0.1229, device='cuda:0')
tensor(0.0155, device='cuda:0')
tensor(0.0917, device='cuda:0')
tensor(0.2077, device='cuda:0')
tensor(0.0250, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.0418, device='cuda:0')
tensor(0.1397, device='cuda:0')
tensor(0.1183, device='cuda:0')
tensor(0.3002, device='cuda:0')
tensor(0.2446, device='cuda:0')
tensor(0.3396, device='cuda:0')
tensor(0.4500, device='cuda:0')
tensor(0.0635, device='cuda:0')
tensor(0.5551, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.0158, device='cuda:0')
tensor(0.0401, device='cuda:0')
tensor(0.1846, device='cuda:0')
tensor(0.1418, device='cuda:0')
tensor(0.0170, device='cuda:0')
tensor(0.2231, device='cuda:0')
tensor(0.1720, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.3285, device='cuda:0')
tensor(0.0071, device='cuda:0')
tensor(0.3139, device='cuda:0')
tensor(0.1487, device='cuda:0')
tensor(0.3960, device='cuda:0')
tensor(0.3199, device='cuda:0')
