tensor(0.1576, device='cuda:0')
tensor(0.1157, device='cuda:0')
tensor(0.5250, device='cuda:0')
tensor(0.0782, device='cuda:0')
tensor(0.0687, device='cuda:0')
tensor(0.6204, device='cuda:0')
tensor(0.5058, device='cuda:0')
tensor(0.1171, device='cuda:0')
tensor(0.0741, device='cuda:0')
tensor(0.2005, device='cuda:0')
tensor(0.3786, device='cuda:0')
tensor(0.1677, device='cuda:0')
tensor(0.3589, device='cuda:0')
tensor(0.5474, device='cuda:0')
tensor(0.0230, device='cuda:0')
tensor(0.2126, device='cuda:0')
tensor(0.2608, device='cuda:0')
tensor(0.3385, device='cuda:0')
tensor(0.1083, device='cuda:0')
tensor(0.3676, device='cuda:0')
tensor(0.2276, device='cuda:0')
tensor(0.1244, device='cuda:0')
tensor(0.4514, device='cuda:0')
tensor(0.1860, device='cuda:0')
tensor(0.1067, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.1634, device='cuda:0')
tensor(0.1534, device='cuda:0')
tensor(0.1972, device='cuda:0')
tensor(0.1389, device='cuda:0')
tensor(0.2306, device='cuda:0')
tensor(0.1475, device='cuda:0')
tensor(0.1479, device='cuda:0')
tensor(0.1840, device='cuda:0')
tensor(0.6146, device='cuda:0')
tensor(0.3888, device='cuda:0')
tensor(0.4358, device='cuda:0')
tensor(0.5097, device='cuda:0')
tensor(0.2683, device='cuda:0')
tensor(0.7161, device='cuda:0')
tensor(0.0767, device='cuda:0')
tensor(0.6280, device='cuda:0')
tensor(0.2832, device='cuda:0')
tensor(0.5112, device='cuda:0')
tensor(0.2649, device='cuda:0')
tensor(0.3319, device='cuda:0')
tensor(0.5702, device='cuda:0')
tensor(0.5093, device='cuda:0')
tensor(0.4915, device='cuda:0')
tensor(0.6038, device='cuda:0')
tensor(0.1777, device='cuda:0')
tensor(0.3204, device='cuda:0')
tensor(0.0619, device='cuda:0')
tensor(0.2314, device='cuda:0')
tensor(0.2691, device='cuda:0')
tensor(0.1808, device='cuda:0')
