tensor(0.0077, device='cuda:0')
tensor(0.4415, device='cuda:0')
tensor(0.0236, device='cuda:0')
tensor(0.1090, device='cuda:0')
tensor(0.1087, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(1.0157, device='cuda:0')
tensor(0.1054, device='cuda:0')
tensor(0.0946, device='cuda:0')
tensor(0.0995, device='cuda:0')
tensor(0.4609, device='cuda:0')
tensor(0.1330, device='cuda:0')
tensor(0.3784, device='cuda:0')
tensor(0.8644, device='cuda:0')
tensor(0.0160, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.2845, device='cuda:0')
tensor(0.1059, device='cuda:0')
tensor(0.4390, device='cuda:0')
tensor(0.0232, device='cuda:0')
tensor(0.1596, device='cuda:0')
tensor(0.1153, device='cuda:0')
tensor(0.2142, device='cuda:0')
tensor(0.1925, device='cuda:0')
tensor(0.2391, device='cuda:0')
tensor(0.0936, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0940, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0809, device='cuda:0')
tensor(0.0838, device='cuda:0')
tensor(0.0061, device='cuda:0')
tensor(0.3524, device='cuda:0')
tensor(0.0362, device='cuda:0')
tensor(0.3737, device='cuda:0')
tensor(0.0192, device='cuda:0')
tensor(0.0849, device='cuda:0')
tensor(0.0691, device='cuda:0')
tensor(0.0957, device='cuda:0')
tensor(0.1459, device='cuda:0')
tensor(0.0455, device='cuda:0')
tensor(0.1132, device='cuda:0')
tensor(0.1698, device='cuda:0')
tensor(0.0492, device='cuda:0')
tensor(0.2884, device='cuda:0')
tensor(0.0148, device='cuda:0')
tensor(0.0276, device='cuda:0')
tensor(0.0261, device='cuda:0')
tensor(0.0980, device='cuda:0')
tensor(0.1468, device='cuda:0')
tensor(0.3183, device='cuda:0')
tensor(0.2137, device='cuda:0')
tensor(0.1611, device='cuda:0')
tensor(0.1429, device='cuda:0')
tensor(0.0851, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.3312, device='cuda:0')
tensor(0.1829, device='cuda:0')
tensor(0.0187, device='cuda:0')
tensor(0.0292, device='cuda:0')
tensor(0.4040, device='cuda:0')
tensor(0.1647, device='cuda:0')
tensor(0.1105, device='cuda:0')
tensor(0.0091, device='cuda:0')
tensor(0.1640, device='cuda:0')
tensor(0.0767, device='cuda:0')
tensor(0.0492, device='cuda:0')
tensor(0.1259, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.0211, device='cuda:0')
tensor(0.1252, device='cuda:0')
tensor(0.0145, device='cuda:0')
tensor(0.2840, device='cuda:0')
tensor(0.1295, device='cuda:0')
tensor(0.1856, device='cuda:0')
tensor(0.1357, device='cuda:0')
tensor(0.2310, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.2647, device='cuda:0')
tensor(0.3801, device='cuda:0')
tensor(0.2960, device='cuda:0')
tensor(0.1534, device='cuda:0')
tensor(0.0964, device='cuda:0')
tensor(0.2051, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.2220, device='cuda:0')
tensor(0.2968, device='cuda:0')
tensor(0.1022, device='cuda:0')
tensor(0.1829, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0777, device='cuda:0')
tensor(0.0149, device='cuda:0')
tensor(0.1718, device='cuda:0')
tensor(0.0817, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.2298, device='cuda:0')
tensor(0.0129, device='cuda:0')
tensor(0.1211, device='cuda:0')
tensor(0.1325, device='cuda:0')
tensor(0.0402, device='cuda:0')
tensor(0.2236, device='cuda:0')
tensor(0.3702, device='cuda:0')
tensor(0.1521, device='cuda:0')
tensor(0.2068, device='cuda:0')
tensor(0.4989, device='cuda:0')
tensor(0.0259, device='cuda:0')
tensor(0.3759, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.1329, device='cuda:0')
tensor(0.2330, device='cuda:0')
tensor(0.2046, device='cuda:0')
tensor(0.4148, device='cuda:0')
tensor(0.1839, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.1217, device='cuda:0')
tensor(0.0634, device='cuda:0')
tensor(0.2706, device='cuda:0')
tensor(0.0079, device='cuda:0')
tensor(0.3083, device='cuda:0')
tensor(0.1573, device='cuda:0')
tensor(0.2032, device='cuda:0')
tensor(0.5822, device='cuda:0')
tensor(0.2172, device='cuda:0')
tensor(0.1287, device='cuda:0')
tensor(0.0185, device='cuda:0')
tensor(0.2026, device='cuda:0')
tensor(0.2888, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.1424, device='cuda:0')
tensor(0.6179, device='cuda:0')
tensor(0.1732, device='cuda:0')
tensor(0.1690, device='cuda:0')
tensor(0.1116, device='cuda:0')
tensor(0.0340, device='cuda:0')
tensor(0.0746, device='cuda:0')
tensor(0.0136, device='cuda:0')
tensor(0.0424, device='cuda:0')
tensor(0.1827, device='cuda:0')
tensor(0.0381, device='cuda:0')
tensor(0.3442, device='cuda:0')
tensor(0.2969, device='cuda:0')
tensor(0.0805, device='cuda:0')
tensor(0.0403, device='cuda:0')
tensor(0.0220, device='cuda:0')
tensor(0.0407, device='cuda:0')
tensor(0.0096, device='cuda:0')
tensor(0.0193, device='cuda:0')
tensor(0.0374, device='cuda:0')
tensor(0.2510, device='cuda:0')
tensor(0.1118, device='cuda:0')
tensor(0.1371, device='cuda:0')
tensor(0.2231, device='cuda:0')
tensor(0.1499, device='cuda:0')
tensor(0.1334, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.0369, device='cuda:0')
tensor(0.2243, device='cuda:0')
tensor(0.1189, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.0574, device='cuda:0')
tensor(0.0346, device='cuda:0')
tensor(0.3458, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(0.1295, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.2779, device='cuda:0')
tensor(0.0762, device='cuda:0')
tensor(0.2754, device='cuda:0')
tensor(0.0181, device='cuda:0')
tensor(0.2512, device='cuda:0')
tensor(0.0810, device='cuda:0')
tensor(0.1274, device='cuda:0')
tensor(0.1276, device='cuda:0')
tensor(0.1546, device='cuda:0')
tensor(0.0349, device='cuda:0')
tensor(0.0112, device='cuda:0')
tensor(0.1535, device='cuda:0')
tensor(0.1991, device='cuda:0')
tensor(0.2341, device='cuda:0')
tensor(0.2039, device='cuda:0')
tensor(0.1348, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.1837, device='cuda:0')
tensor(0.0656, device='cuda:0')
tensor(0.3204, device='cuda:0')
tensor(0.1435, device='cuda:0')
tensor(0.1081, device='cuda:0')
tensor(0.0161, device='cuda:0')
tensor(0.0780, device='cuda:0')
tensor(0.0306, device='cuda:0')
tensor(0.1925, device='cuda:0')
tensor(0.0880, device='cuda:0')
tensor(0.1005, device='cuda:0')
tensor(0.1462, device='cuda:0')
tensor(0.1043, device='cuda:0')
tensor(0.1657, device='cuda:0')
tensor(0.1264, device='cuda:0')
tensor(0.0114, device='cuda:0')
tensor(0.1295, device='cuda:0')
tensor(0.2227, device='cuda:0')
tensor(0.1841, device='cuda:0')
tensor(0.3402, device='cuda:0')
tensor(0.3290, device='cuda:0')
tensor(0.0365, device='cuda:0')
tensor(0.4501, device='cuda:0')
tensor(0.0697, device='cuda:0')
tensor(0.1177, device='cuda:0')
tensor(0.4212, device='cuda:0')
tensor(0.0170, device='cuda:0')
tensor(0.2199, device='cuda:0')
tensor(0.3391, device='cuda:0')
tensor(0.0669, device='cuda:0')
tensor(0.1511, device='cuda:0')
tensor(0.0429, device='cuda:0')
tensor(0.2478, device='cuda:0')
tensor(0.2420, device='cuda:0')
tensor(0.0441, device='cuda:0')
tensor(0.3495, device='cuda:0')
tensor(0.2872, device='cuda:0')
tensor(0.5420, device='cuda:0')
tensor(0.0771, device='cuda:0')
tensor(0.0226, device='cuda:0')
tensor(0.2329, device='cuda:0')
tensor(0.1016, device='cuda:0')
tensor(0.1227, device='cuda:0')
tensor(0.2245, device='cuda:0')
tensor(0.1610, device='cuda:0')
tensor(0.6735, device='cuda:0')
tensor(0.1384, device='cuda:0')
tensor(0.1510, device='cuda:0')
tensor(0.0634, device='cuda:0')
tensor(0.0251, device='cuda:0')
tensor(0.1914, device='cuda:0')
tensor(0.0759, device='cuda:0')
tensor(0.0290, device='cuda:0')
tensor(0.2019, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0951, device='cuda:0')
tensor(0.1653, device='cuda:0')
tensor(0.1521, device='cuda:0')
tensor(0.0234, device='cuda:0')
tensor(0.1088, device='cuda:0')
tensor(0.0274, device='cuda:0')
tensor(0.0231, device='cuda:0')
tensor(0.0772, device='cuda:0')
tensor(0.0124, device='cuda:0')
tensor(0.0449, device='cuda:0')
tensor(0.6987, device='cuda:0')
tensor(0.2961, device='cuda:0')
tensor(0.3095, device='cuda:0')
tensor(0.1484, device='cuda:0')
tensor(0.0382, device='cuda:0')
tensor(0.0103, device='cuda:0')
tensor(0.2867, device='cuda:0')
tensor(0.0864, device='cuda:0')
tensor(0.2156, device='cuda:0')
tensor(0.0441, device='cuda:0')
tensor(0.2183, device='cuda:0')
tensor(0.0819, device='cuda:0')
tensor(0.0460, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0528, device='cuda:0')
tensor(0.1328, device='cuda:0')
tensor(0.3194, device='cuda:0')
tensor(0.2610, device='cuda:0')
tensor(0.0922, device='cuda:0')
tensor(0.1185, device='cuda:0')
tensor(0.1421, device='cuda:0')
tensor(0.0633, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.1780, device='cuda:0')
tensor(0.0483, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(0.0355, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0916, device='cuda:0')
