tensor(0.1072, device='cuda:0')
tensor(0.0933, device='cuda:0')
tensor(0.0104, device='cuda:0')
tensor(0.4901, device='cuda:0')
tensor(0.1633, device='cuda:0')
tensor(0.0295, device='cuda:0')
tensor(0.2369, device='cuda:0')
tensor(0.1030, device='cuda:0')
tensor(0.1453, device='cuda:0')
tensor(0.3246, device='cuda:0')
tensor(0.0702, device='cuda:0')
tensor(0.0525, device='cuda:0')
tensor(0.2044, device='cuda:0')
tensor(0.0795, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.0437, device='cuda:0')
tensor(0.0262, device='cuda:0')
tensor(0.6110, device='cuda:0')
tensor(0.0845, device='cuda:0')
tensor(0.0488, device='cuda:0')
tensor(0.4522, device='cuda:0')
tensor(0.1671, device='cuda:0')
tensor(0.0777, device='cuda:0')
tensor(0.0561, device='cuda:0')
tensor(0.2083, device='cuda:0')
tensor(0.3738, device='cuda:0')
tensor(0.0546, device='cuda:0')
tensor(0.0535, device='cuda:0')
tensor(0.3704, device='cuda:0')
tensor(0.1554, device='cuda:0')
tensor(0.0911, device='cuda:0')
tensor(0.0734, device='cuda:0')
tensor(0.4246, device='cuda:0')
tensor(0.5829, device='cuda:0')
tensor(0.6071, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.1472, device='cuda:0')
tensor(0.0734, device='cuda:0')
tensor(0.1627, device='cuda:0')
tensor(0.1221, device='cuda:0')
tensor(0.0203, device='cuda:0')
tensor(0.1738, device='cuda:0')
tensor(0.1516, device='cuda:0')
tensor(0.3435, device='cuda:0')
tensor(0.4096, device='cuda:0')
tensor(0.1572, device='cuda:0')
tensor(0.0766, device='cuda:0')
tensor(0.1371, device='cuda:0')
tensor(0.1987, device='cuda:0')
tensor(0.0961, device='cuda:0')
tensor(0.0816, device='cuda:0')
tensor(0.0091, device='cuda:0')
tensor(0.1666, device='cuda:0')
tensor(0.0311, device='cuda:0')
tensor(0.1102, device='cuda:0')
tensor(0.2070, device='cuda:0')
tensor(0.0296, device='cuda:0')
tensor(0.0149, device='cuda:0')
tensor(0.0189, device='cuda:0')
tensor(0.1815, device='cuda:0')
tensor(0.0369, device='cuda:0')
tensor(0.2654, device='cuda:0')
tensor(0.4318, device='cuda:0')
tensor(0.1010, device='cuda:0')
tensor(0.1302, device='cuda:0')
tensor(0.1151, device='cuda:0')
tensor(0.0925, device='cuda:0')
tensor(0.0642, device='cuda:0')
tensor(0.0225, device='cuda:0')
tensor(0.3534, device='cuda:0')
tensor(0.3244, device='cuda:0')
tensor(0.1696, device='cuda:0')
tensor(0.1155, device='cuda:0')
tensor(0.0269, device='cuda:0')
tensor(0.2022, device='cuda:0')
tensor(0.0667, device='cuda:0')
tensor(0.1008, device='cuda:0')
tensor(0.2607, device='cuda:0')
tensor(1.3887, device='cuda:0')
tensor(0.0692, device='cuda:0')
tensor(0.1616, device='cuda:0')
tensor(0.1020, device='cuda:0')
tensor(0.0665, device='cuda:0')
tensor(0.0304, device='cuda:0')
tensor(0.3864, device='cuda:0')
tensor(0.1034, device='cuda:0')
tensor(0.0775, device='cuda:0')
tensor(0.2704, device='cuda:0')
tensor(0.1475, device='cuda:0')
tensor(0.2450, device='cuda:0')
tensor(0.1246, device='cuda:0')
tensor(0.1921, device='cuda:0')
tensor(0.2021, device='cuda:0')
tensor(0.0227, device='cuda:0')
tensor(0.0721, device='cuda:0')
tensor(0.0372, device='cuda:0')
tensor(0.1576, device='cuda:0')
tensor(0.0530, device='cuda:0')
tensor(0.1094, device='cuda:0')
tensor(0.4283, device='cuda:0')
tensor(0.1535, device='cuda:0')
tensor(0.1332, device='cuda:0')
tensor(0.0596, device='cuda:0')
tensor(0.1028, device='cuda:0')
tensor(0.1913, device='cuda:0')
tensor(0.2613, device='cuda:0')
tensor(0.1230, device='cuda:0')
tensor(0.1401, device='cuda:0')
tensor(0.3453, device='cuda:0')
tensor(0.2382, device='cuda:0')
