tensor(0.1020, device='cuda:0')
tensor(0.1534, device='cuda:0')
tensor(0.0176, device='cuda:0')
tensor(0.1972, device='cuda:0')
tensor(0.1573, device='cuda:0')
tensor(0.1311, device='cuda:0')
tensor(0.3041, device='cuda:0')
tensor(0.3081, device='cuda:0')
tensor(0.3487, device='cuda:0')
tensor(0.3927, device='cuda:0')
tensor(0.0326, device='cuda:0')
tensor(0.0637, device='cuda:0')
tensor(0.0508, device='cuda:0')
tensor(0.3197, device='cuda:0')
tensor(0.0429, device='cuda:0')
tensor(0.0624, device='cuda:0')
tensor(0.1263, device='cuda:0')
tensor(0.2333, device='cuda:0')
tensor(0.0196, device='cuda:0')
tensor(0.0607, device='cuda:0')
tensor(0.1279, device='cuda:0')
tensor(0.1192, device='cuda:0')
tensor(0.0180, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.0959, device='cuda:0')
tensor(0.1694, device='cuda:0')
tensor(0.1681, device='cuda:0')
tensor(0.2173, device='cuda:0')
tensor(0.0822, device='cuda:0')
tensor(0.0195, device='cuda:0')
tensor(0.1530, device='cuda:0')
tensor(0.0419, device='cuda:0')
tensor(0.0838, device='cuda:0')
tensor(0.2039, device='cuda:0')
tensor(0.0371, device='cuda:0')
tensor(0.0356, device='cuda:0')
tensor(0.0508, device='cuda:0')
tensor(0.3629, device='cuda:0')
tensor(0.0807, device='cuda:0')
tensor(0.0725, device='cuda:0')
tensor(0.3814, device='cuda:0')
tensor(0.0094, device='cuda:0')
tensor(0.1585, device='cuda:0')
tensor(0.0101, device='cuda:0')
tensor(0.2289, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.2503, device='cuda:0')
tensor(0.0218, device='cuda:0')
tensor(0.0600, device='cuda:0')
tensor(0.2853, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.3000, device='cuda:0')
tensor(0.1029, device='cuda:0')
tensor(0.2404, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.0802, device='cuda:0')
tensor(0.1350, device='cuda:0')
tensor(0.1037, device='cuda:0')
tensor(0.1245, device='cuda:0')
tensor(0.1747, device='cuda:0')
tensor(0.0905, device='cuda:0')
tensor(0.0932, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0969, device='cuda:0')
tensor(0.0644, device='cuda:0')
tensor(0.0960, device='cuda:0')
tensor(0.3684, device='cuda:0')
tensor(0.1880, device='cuda:0')
tensor(0.1811, device='cuda:0')
tensor(0.0606, device='cuda:0')
tensor(0.1577, device='cuda:0')
tensor(0.1109, device='cuda:0')
tensor(0.1029, device='cuda:0')
tensor(0.2440, device='cuda:0')
tensor(0.0376, device='cuda:0')
tensor(0.0677, device='cuda:0')
tensor(0.0702, device='cuda:0')
tensor(0.1843, device='cuda:0')
tensor(0.2137, device='cuda:0')
tensor(0.2656, device='cuda:0')
tensor(0.0198, device='cuda:0')
tensor(0.0179, device='cuda:0')
tensor(0.4050, device='cuda:0')
tensor(0.0472, device='cuda:0')
tensor(0.2501, device='cuda:0')
tensor(0.2150, device='cuda:0')
tensor(0.0327, device='cuda:0')
tensor(0.2797, device='cuda:0')
tensor(0.0761, device='cuda:0')
tensor(0.5300, device='cuda:0')
tensor(0.0602, device='cuda:0')
tensor(0.0758, device='cuda:0')
tensor(0.1518, device='cuda:0')
tensor(0.0104, device='cuda:0')
tensor(0.1376, device='cuda:0')
tensor(0.2607, device='cuda:0')
tensor(0.0730, device='cuda:0')
tensor(0.1760, device='cuda:0')
tensor(0.0725, device='cuda:0')
tensor(0.0943, device='cuda:0')
tensor(0.1261, device='cuda:0')
tensor(0.0482, device='cuda:0')
tensor(0.0403, device='cuda:0')
tensor(0.1796, device='cuda:0')
tensor(0.1303, device='cuda:0')
tensor(0.1774, device='cuda:0')
