tensor(0.2886, device='cuda:0')
tensor(0.0938, device='cuda:0')
tensor(0.2195, device='cuda:0')
tensor(0.1313, device='cuda:0')
tensor(0.5426, device='cuda:0')
tensor(0.7241, device='cuda:0')
tensor(0.2087, device='cuda:0')
tensor(1.4552, device='cuda:0')
tensor(0.5255, device='cuda:0')
tensor(0.7004, device='cuda:0')
tensor(0.2853, device='cuda:0')
tensor(0.5252, device='cuda:0')
tensor(0.1332, device='cuda:0')
tensor(0.4874, device='cuda:0')
tensor(0.3656, device='cuda:0')
tensor(0.0983, device='cuda:0')
tensor(0.2842, device='cuda:0')
tensor(0.8030, device='cuda:0')
tensor(0.1371, device='cuda:0')
tensor(0.8074, device='cuda:0')
tensor(0.2644, device='cuda:0')
tensor(0.3404, device='cuda:0')
tensor(0.5493, device='cuda:0')
tensor(0.4526, device='cuda:0')
tensor(0.0524, device='cuda:0')
tensor(0.1221, device='cuda:0')
tensor(0.6076, device='cuda:0')
tensor(0.2759, device='cuda:0')
tensor(0.2358, device='cuda:0')
tensor(0.4722, device='cuda:0')
tensor(0.5523, device='cuda:0')
tensor(0.5368, device='cuda:0')
tensor(0.6812, device='cuda:0')
tensor(0.6525, device='cuda:0')
tensor(0.2976, device='cuda:0')
tensor(0.2778, device='cuda:0')
tensor(0.2307, device='cuda:0')
tensor(0.2142, device='cuda:0')
tensor(0.1805, device='cuda:0')
tensor(0.2628, device='cuda:0')
tensor(0.4678, device='cuda:0')
tensor(0.3926, device='cuda:0')
tensor(0.1885, device='cuda:0')
tensor(0.8249, device='cuda:0')
tensor(0.2208, device='cuda:0')
tensor(0.5194, device='cuda:0')
tensor(0.3607, device='cuda:0')
tensor(0.4269, device='cuda:0')
tensor(0.6955, device='cuda:0')
tensor(0.5633, device='cuda:0')
tensor(0.3797, device='cuda:0')
tensor(0.3140, device='cuda:0')
tensor(0.1816, device='cuda:0')
tensor(0.2932, device='cuda:0')
tensor(0.1916, device='cuda:0')
tensor(0.1053, device='cuda:0')
tensor(0.4414, device='cuda:0')
tensor(0.2907, device='cuda:0')
tensor(0.4405, device='cuda:0')
tensor(0.1716, device='cuda:0')
tensor(0.1450, device='cuda:0')
tensor(0.2900, device='cuda:0')
tensor(0.0706, device='cuda:0')
tensor(0.1166, device='cuda:0')
tensor(0.0713, device='cuda:0')
tensor(0.1178, device='cuda:0')
tensor(0.4427, device='cuda:0')
tensor(0.1194, device='cuda:0')
tensor(1.0407, device='cuda:0')
tensor(0.3803, device='cuda:0')
tensor(0.2694, device='cuda:0')
tensor(0.2191, device='cuda:0')
tensor(0.6121, device='cuda:0')
tensor(0.4380, device='cuda:0')
tensor(0.1215, device='cuda:0')
tensor(0.6734, device='cuda:0')
tensor(0.3274, device='cuda:0')
tensor(0.6121, device='cuda:0')
tensor(1.2379, device='cuda:0')
tensor(0.9660, device='cuda:0')
tensor(0.2647, device='cuda:0')
tensor(0.4255, device='cuda:0')
tensor(0.1845, device='cuda:0')
tensor(0.4662, device='cuda:0')
tensor(0.4516, device='cuda:0')
tensor(0.5708, device='cuda:0')
tensor(0.2359, device='cuda:0')
tensor(0.7212, device='cuda:0')
tensor(0.2120, device='cuda:0')
tensor(0.1957, device='cuda:0')
tensor(0.8376, device='cuda:0')
tensor(0.8779, device='cuda:0')
tensor(0.3606, device='cuda:0')
tensor(0.2847, device='cuda:0')
tensor(0.4531, device='cuda:0')
tensor(0.5567, device='cuda:0')
tensor(0.1982, device='cuda:0')
tensor(0.3062, device='cuda:0')
tensor(0.4527, device='cuda:0')
tensor(0.5268, device='cuda:0')
tensor(0.3875, device='cuda:0')
tensor(0.2357, device='cuda:0')
tensor(0.5415, device='cuda:0')
