tensor(0.0313, device='cuda:0')
tensor(0.0957, device='cuda:0')
tensor(0.2505, device='cuda:0')
tensor(0.0287, device='cuda:0')
tensor(0.0508, device='cuda:0')
tensor(0.6379, device='cuda:0')
tensor(0.2324, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0321, device='cuda:0')
tensor(0.1201, device='cuda:0')
tensor(0.0963, device='cuda:0')
tensor(0.3005, device='cuda:0')
tensor(0.0468, device='cuda:0')
tensor(0.2485, device='cuda:0')
tensor(0.3108, device='cuda:0')
tensor(0.0147, device='cuda:0')
tensor(0.0601, device='cuda:0')
tensor(0.4616, device='cuda:0')
tensor(0.2872, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0379, device='cuda:0')
tensor(0.1364, device='cuda:0')
tensor(0.2581, device='cuda:0')
tensor(0.1913, device='cuda:0')
tensor(0.0195, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.0622, device='cuda:0')
tensor(0.0682, device='cuda:0')
tensor(0.1589, device='cuda:0')
tensor(0.0186, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(0.3426, device='cuda:0')
tensor(0.4388, device='cuda:0')
tensor(0.1193, device='cuda:0')
tensor(0.1032, device='cuda:0')
tensor(0.1150, device='cuda:0')
tensor(0.2512, device='cuda:0')
tensor(0.1701, device='cuda:0')
tensor(0.4493, device='cuda:0')
tensor(0.0535, device='cuda:0')
tensor(0.1792, device='cuda:0')
tensor(0.2886, device='cuda:0')
tensor(0.2200, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.1870, device='cuda:0')
tensor(0.1594, device='cuda:0')
tensor(0.0724, device='cuda:0')
tensor(0.2297, device='cuda:0')
tensor(0.1322, device='cuda:0')
tensor(0.0084, device='cuda:0')
tensor(0.0528, device='cuda:0')
tensor(0.2711, device='cuda:0')
tensor(0.0660, device='cuda:0')
tensor(0.1241, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.1019, device='cuda:0')
tensor(0.1384, device='cuda:0')
tensor(0.2714, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.0640, device='cuda:0')
tensor(0.0345, device='cuda:0')
tensor(0.0610, device='cuda:0')
tensor(0.3662, device='cuda:0')
tensor(0.4824, device='cuda:0')
tensor(1.1328, device='cuda:0')
tensor(0.0424, device='cuda:0')
tensor(0.2438, device='cuda:0')
tensor(0.0627, device='cuda:0')
tensor(0.3765, device='cuda:0')
tensor(0.3774, device='cuda:0')
tensor(0.1213, device='cuda:0')
tensor(0.4321, device='cuda:0')
tensor(0.4618, device='cuda:0')
tensor(0.0196, device='cuda:0')
tensor(0.1134, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.3918, device='cuda:0')
tensor(0.1712, device='cuda:0')
tensor(0.1617, device='cuda:0')
tensor(0.0079, device='cuda:0')
tensor(0.1063, device='cuda:0')
tensor(0.1766, device='cuda:0')
tensor(0.3791, device='cuda:0')
tensor(0.2935, device='cuda:0')
tensor(0.1284, device='cuda:0')
tensor(0.0512, device='cuda:0')
tensor(0.0112, device='cuda:0')
tensor(0.0427, device='cuda:0')
tensor(0.0089, device='cuda:0')
tensor(0.0407, device='cuda:0')
tensor(0.2064, device='cuda:0')
tensor(0.0123, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.0292, device='cuda:0')
tensor(0.3489, device='cuda:0')
tensor(0.1049, device='cuda:0')
tensor(0.0114, device='cuda:0')
tensor(0.2916, device='cuda:0')
tensor(0.0706, device='cuda:0')
tensor(0.2693, device='cuda:0')
tensor(0.1589, device='cuda:0')
tensor(0.0583, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.0228, device='cuda:0')
tensor(0.0380, device='cuda:0')
tensor(0.2172, device='cuda:0')
tensor(0.2128, device='cuda:0')
tensor(0.1998, device='cuda:0')
tensor(0.3379, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0728, device='cuda:0')
tensor(0.1223, device='cuda:0')
tensor(0.9258, device='cuda:0')
tensor(0.0129, device='cuda:0')
tensor(0.3075, device='cuda:0')
tensor(0.2227, device='cuda:0')
tensor(0.1149, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.3065, device='cuda:0')
tensor(0.0158, device='cuda:0')
tensor(0.0538, device='cuda:0')
tensor(0.0096, device='cuda:0')
tensor(0.0122, device='cuda:0')
tensor(0.1917, device='cuda:0')
tensor(0.0916, device='cuda:0')
tensor(0.0303, device='cuda:0')
tensor(0.0222, device='cuda:0')
tensor(0.0784, device='cuda:0')
tensor(0.0150, device='cuda:0')
tensor(0.1846, device='cuda:0')
tensor(0.0136, device='cuda:0')
tensor(0.3873, device='cuda:0')
tensor(0.0409, device='cuda:0')
tensor(0.0417, device='cuda:0')
tensor(0.1556, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.5041, device='cuda:0')
tensor(0.0223, device='cuda:0')
tensor(0.0536, device='cuda:0')
tensor(0.0806, device='cuda:0')
tensor(0.4290, device='cuda:0')
tensor(0.1266, device='cuda:0')
tensor(0.8635, device='cuda:0')
tensor(0.0253, device='cuda:0')
tensor(0.2370, device='cuda:0')
tensor(0.3568, device='cuda:0')
tensor(0.1631, device='cuda:0')
tensor(0.2351, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0125, device='cuda:0')
tensor(0.0706, device='cuda:0')
tensor(0.0505, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0609, device='cuda:0')
tensor(0.1985, device='cuda:0')
tensor(0.0145, device='cuda:0')
tensor(0.0202, device='cuda:0')
tensor(0.2354, device='cuda:0')
tensor(0.0769, device='cuda:0')
tensor(0.4716, device='cuda:0')
tensor(0.1613, device='cuda:0')
tensor(0.0270, device='cuda:0')
tensor(0.0561, device='cuda:0')
tensor(0.0322, device='cuda:0')
tensor(0.1398, device='cuda:0')
tensor(0.0787, device='cuda:0')
tensor(0.0743, device='cuda:0')
tensor(0.0242, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.5046, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.1671, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.0291, device='cuda:0')
tensor(0.1547, device='cuda:0')
tensor(0.1418, device='cuda:0')
tensor(0.1663, device='cuda:0')
tensor(0.1598, device='cuda:0')
tensor(0.0084, device='cuda:0')
tensor(0.1488, device='cuda:0')
tensor(0.0522, device='cuda:0')
tensor(0.0835, device='cuda:0')
tensor(0.0958, device='cuda:0')
tensor(0.0668, device='cuda:0')
tensor(0.2750, device='cuda:0')
tensor(0.1846, device='cuda:0')
tensor(0.2499, device='cuda:0')
tensor(0.1657, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0927, device='cuda:0')
tensor(0.0380, device='cuda:0')
tensor(0.1002, device='cuda:0')
tensor(0.3580, device='cuda:0')
tensor(0.1769, device='cuda:0')
tensor(0.2141, device='cuda:0')
tensor(0.0650, device='cuda:0')
tensor(0.0894, device='cuda:0')
tensor(0.0648, device='cuda:0')
tensor(0.1400, device='cuda:0')
tensor(0.0565, device='cuda:0')
tensor(0.0333, device='cuda:0')
tensor(0.0805, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.1401, device='cuda:0')
tensor(0.3097, device='cuda:0')
tensor(0.0495, device='cuda:0')
tensor(0.1255, device='cuda:0')
tensor(0.1058, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.2360, device='cuda:0')
tensor(0.0991, device='cuda:0')
tensor(0.3489, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0131, device='cuda:0')
tensor(0.2846, device='cuda:0')
tensor(0.2405, device='cuda:0')
tensor(0.1641, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0586, device='cuda:0')
tensor(0.0871, device='cuda:0')
tensor(0.0181, device='cuda:0')
tensor(0.1034, device='cuda:0')
tensor(0.0995, device='cuda:0')
tensor(0.1963, device='cuda:0')
tensor(0.0830, device='cuda:0')
tensor(0.2103, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0730, device='cuda:0')
tensor(0.0864, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.4714, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.7498, device='cuda:0')
tensor(0.0084, device='cuda:0')
tensor(0.3841, device='cuda:0')
tensor(0.0242, device='cuda:0')
tensor(0.1968, device='cuda:0')
tensor(0.3158, device='cuda:0')
tensor(0.1978, device='cuda:0')
tensor(0.1157, device='cuda:0')
tensor(0.6970, device='cuda:0')
tensor(0.0680, device='cuda:0')
tensor(0.1794, device='cuda:0')
tensor(0.1530, device='cuda:0')
tensor(0.0825, device='cuda:0')
tensor(0.2133, device='cuda:0')
tensor(0.3599, device='cuda:0')
tensor(0.1753, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0749, device='cuda:0')
tensor(0.1040, device='cuda:0')
tensor(0.2287, device='cuda:0')
tensor(0.0609, device='cuda:0')
tensor(0.0410, device='cuda:0')
tensor(0.0254, device='cuda:0')
tensor(0.0640, device='cuda:0')
tensor(0.0729, device='cuda:0')
tensor(0.0790, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0923, device='cuda:0')
tensor(0.1770, device='cuda:0')
tensor(0.1155, device='cuda:0')
tensor(0.0092, device='cuda:0')
tensor(0.1255, device='cuda:0')
tensor(0.2090, device='cuda:0')
tensor(0.1448, device='cuda:0')
tensor(0.1597, device='cuda:0')
tensor(0.3606, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0472, device='cuda:0')
tensor(0.0622, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.2821, device='cuda:0')
tensor(0.2060, device='cuda:0')
tensor(0.1011, device='cuda:0')
tensor(0.0214, device='cuda:0')
tensor(0.3860, device='cuda:0')
tensor(0.0840, device='cuda:0')
tensor(0.1982, device='cuda:0')
tensor(0.3309, device='cuda:0')
tensor(0.0897, device='cuda:0')
tensor(0.0366, device='cuda:0')
tensor(0.1509, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.1043, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.0701, device='cuda:0')
tensor(0.1103, device='cuda:0')
tensor(0.0663, device='cuda:0')
tensor(0.1620, device='cuda:0')
tensor(0.0892, device='cuda:0')
tensor(0.1674, device='cuda:0')
tensor(0.2179, device='cuda:0')
tensor(0.0751, device='cuda:0')
tensor(0.2057, device='cuda:0')
tensor(0.1240, device='cuda:0')
tensor(0.3121, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.3604, device='cuda:0')
tensor(0.1557, device='cuda:0')
tensor(0.0316, device='cuda:0')
tensor(0.4361, device='cuda:0')
tensor(0.0831, device='cuda:0')
tensor(0.0757, device='cuda:0')
tensor(0.4329, device='cuda:0')
tensor(0.2413, device='cuda:0')
tensor(0.1708, device='cuda:0')
tensor(0.1133, device='cuda:0')
tensor(0.0173, device='cuda:0')
tensor(0.1072, device='cuda:0')
tensor(0.2980, device='cuda:0')
