tensor(0.3034, device='cuda:0')
tensor(0.1508, device='cuda:0')
tensor(0.1122, device='cuda:0')
tensor(0.1829, device='cuda:0')
tensor(0.0339, device='cuda:0')
tensor(0.3942, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.2528, device='cuda:0')
tensor(0.3625, device='cuda:0')
tensor(0.0939, device='cuda:0')
tensor(0.0216, device='cuda:0')
tensor(0.0631, device='cuda:0')
tensor(0.0232, device='cuda:0')
tensor(0.3893, device='cuda:0')
tensor(0.0974, device='cuda:0')
tensor(0.0315, device='cuda:0')
tensor(0.0463, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.1440, device='cuda:0')
tensor(0.0626, device='cuda:0')
tensor(0.0609, device='cuda:0')
tensor(0.3936, device='cuda:0')
tensor(0.0309, device='cuda:0')
tensor(0.0089, device='cuda:0')
tensor(0.4170, device='cuda:0')
tensor(0.0060, device='cuda:0')
tensor(0.0327, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.5955, device='cuda:0')
tensor(0.0218, device='cuda:0')
tensor(0.1443, device='cuda:0')
tensor(0.2155, device='cuda:0')
tensor(0.3293, device='cuda:0')
tensor(0.2459, device='cuda:0')
tensor(0.4068, device='cuda:0')
tensor(0.2775, device='cuda:0')
tensor(0.0357, device='cuda:0')
tensor(0.2058, device='cuda:0')
tensor(0.6767, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.3962, device='cuda:0')
tensor(0.0636, device='cuda:0')
tensor(0.2362, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.1414, device='cuda:0')
tensor(0.2588, device='cuda:0')
tensor(0.2716, device='cuda:0')
tensor(0.0987, device='cuda:0')
tensor(0.0758, device='cuda:0')
tensor(0.0851, device='cuda:0')
tensor(0.1319, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.1250, device='cuda:0')
tensor(0.1930, device='cuda:0')
tensor(0.0610, device='cuda:0')
tensor(0.2384, device='cuda:0')
tensor(0.2032, device='cuda:0')
tensor(0.1329, device='cuda:0')
tensor(0.1873, device='cuda:0')
tensor(0.0551, device='cuda:0')
tensor(0.0856, device='cuda:0')
tensor(0.0654, device='cuda:0')
tensor(0.2263, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.1853, device='cuda:0')
tensor(0.0088, device='cuda:0')
