tensor(0.0628, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.2982, device='cuda:0')
tensor(0.2672, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.1586, device='cuda:0')
tensor(0.2507, device='cuda:0')
tensor(0.0201, device='cuda:0')
tensor(0.0137, device='cuda:0')
tensor(0.0161, device='cuda:0')
tensor(0.0766, device='cuda:0')
tensor(0.1920, device='cuda:0')
tensor(0.0814, device='cuda:0')
tensor(0.1513, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0171, device='cuda:0')
tensor(0.0331, device='cuda:0')
tensor(0.1491, device='cuda:0')
tensor(0.0807, device='cuda:0')
tensor(0.0189, device='cuda:0')
tensor(0.1849, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.0791, device='cuda:0')
tensor(0.3931, device='cuda:0')
tensor(0.0747, device='cuda:0')
tensor(0.0751, device='cuda:0')
tensor(0.0603, device='cuda:0')
tensor(0.3325, device='cuda:0')
tensor(0.0719, device='cuda:0')
tensor(0.0390, device='cuda:0')
tensor(0.3134, device='cuda:0')
tensor(0.3151, device='cuda:0')
tensor(0.0384, device='cuda:0')
tensor(0.0510, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.3093, device='cuda:0')
tensor(0.1404, device='cuda:0')
tensor(0.2705, device='cuda:0')
tensor(0.1242, device='cuda:0')
tensor(0.2429, device='cuda:0')
tensor(0.0412, device='cuda:0')
tensor(0.0862, device='cuda:0')
tensor(0.1728, device='cuda:0')
tensor(0.1141, device='cuda:0')
tensor(0.7859, device='cuda:0')
tensor(0.2200, device='cuda:0')
tensor(0.1145, device='cuda:0')
tensor(0.0122, device='cuda:0')
tensor(0.1267, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0794, device='cuda:0')
tensor(0.4096, device='cuda:0')
tensor(0.0758, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.1958, device='cuda:0')
tensor(0.0681, device='cuda:0')
tensor(0.3216, device='cuda:0')
tensor(0.1024, device='cuda:0')
tensor(0.1289, device='cuda:0')
tensor(0.1236, device='cuda:0')
tensor(0.1234, device='cuda:0')
tensor(0.0559, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.1111, device='cuda:0')
tensor(0.0092, device='cuda:0')
tensor(0.1125, device='cuda:0')
tensor(0.2251, device='cuda:0')
tensor(0.2406, device='cuda:0')
tensor(0.0150, device='cuda:0')
tensor(0.1079, device='cuda:0')
tensor(0.1341, device='cuda:0')
tensor(0.0760, device='cuda:0')
tensor(0.1836, device='cuda:0')
tensor(0.0168, device='cuda:0')
tensor(0.3226, device='cuda:0')
tensor(0.2115, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.0523, device='cuda:0')
tensor(0.1692, device='cuda:0')
tensor(0.0431, device='cuda:0')
tensor(0.0531, device='cuda:0')
tensor(0.0146, device='cuda:0')
tensor(0.0923, device='cuda:0')
tensor(0.0331, device='cuda:0')
tensor(0.2149, device='cuda:0')
tensor(0.1152, device='cuda:0')
tensor(0.0884, device='cuda:0')
tensor(0.0553, device='cuda:0')
tensor(0.0552, device='cuda:0')
tensor(0.0221, device='cuda:0')
tensor(0.2398, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.2703, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0998, device='cuda:0')
tensor(0.0127, device='cuda:0')
tensor(0.1639, device='cuda:0')
tensor(0.2761, device='cuda:0')
tensor(0.1083, device='cuda:0')
tensor(0.0796, device='cuda:0')
tensor(0.1771, device='cuda:0')
tensor(0.2634, device='cuda:0')
tensor(0.1366, device='cuda:0')
tensor(0.4006, device='cuda:0')
tensor(0.0326, device='cuda:0')
tensor(0.0308, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.1803, device='cuda:0')
tensor(0.0513, device='cuda:0')
tensor(0.1249, device='cuda:0')
tensor(0.1020, device='cuda:0')
tensor(0.0058, device='cuda:0')
tensor(0.2051, device='cuda:0')
tensor(0.0181, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.1336, device='cuda:0')
tensor(0.1277, device='cuda:0')
tensor(0.1518, device='cuda:0')
tensor(0.0562, device='cuda:0')
tensor(0.1019, device='cuda:0')
tensor(0.0204, device='cuda:0')
tensor(0.0706, device='cuda:0')
tensor(0.1228, device='cuda:0')
tensor(0.0849, device='cuda:0')
tensor(0.1332, device='cuda:0')
tensor(0.0438, device='cuda:0')
tensor(0.0420, device='cuda:0')
tensor(0.0617, device='cuda:0')
tensor(0.1484, device='cuda:0')
tensor(0.1421, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.3485, device='cuda:0')
tensor(0.2567, device='cuda:0')
tensor(0.5064, device='cuda:0')
tensor(0.7798, device='cuda:0')
tensor(0.0294, device='cuda:0')
tensor(0.3447, device='cuda:0')
tensor(0.0598, device='cuda:0')
tensor(0.1355, device='cuda:0')
tensor(0.2675, device='cuda:0')
tensor(0.3567, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.1123, device='cuda:0')
tensor(0.1466, device='cuda:0')
tensor(0.0668, device='cuda:0')
tensor(0.0753, device='cuda:0')
tensor(0.0094, device='cuda:0')
tensor(0.1439, device='cuda:0')
tensor(0.0911, device='cuda:0')
tensor(0.1033, device='cuda:0')
tensor(0.0549, device='cuda:0')
tensor(0.0813, device='cuda:0')
tensor(0.3079, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.3862, device='cuda:0')
tensor(0.0993, device='cuda:0')
tensor(0.0390, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0155, device='cuda:0')
tensor(0.2416, device='cuda:0')
tensor(0.0120, device='cuda:0')
tensor(0.5526, device='cuda:0')
tensor(0.1123, device='cuda:0')
tensor(0.2897, device='cuda:0')
tensor(0.0407, device='cuda:0')
tensor(0.1180, device='cuda:0')
tensor(0.5561, device='cuda:0')
tensor(0.2541, device='cuda:0')
tensor(0.0400, device='cuda:0')
tensor(0.1344, device='cuda:0')
tensor(0.1197, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.1867, device='cuda:0')
tensor(0.0778, device='cuda:0')
tensor(0.5667, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.0727, device='cuda:0')
tensor(0.0603, device='cuda:0')
tensor(0.0729, device='cuda:0')
tensor(0.1072, device='cuda:0')
tensor(0.1487, device='cuda:0')
tensor(0.1141, device='cuda:0')
tensor(0.2494, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.0811, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(0.1118, device='cuda:0')
tensor(0.2219, device='cuda:0')
tensor(0.0222, device='cuda:0')
tensor(0.1178, device='cuda:0')
tensor(0.0413, device='cuda:0')
tensor(0.1584, device='cuda:0')
tensor(0.0964, device='cuda:0')
tensor(0.3555, device='cuda:0')
tensor(0.2060, device='cuda:0')
tensor(0.2021, device='cuda:0')
tensor(0.1370, device='cuda:0')
tensor(0.0113, device='cuda:0')
tensor(0.1609, device='cuda:0')
tensor(0.1220, device='cuda:0')
tensor(0.1241, device='cuda:0')
tensor(0.0802, device='cuda:0')
tensor(0.0894, device='cuda:0')
tensor(0.0623, device='cuda:0')
tensor(0.4996, device='cuda:0')
tensor(0.3898, device='cuda:0')
tensor(0.1245, device='cuda:0')
tensor(0.1711, device='cuda:0')
tensor(0.0764, device='cuda:0')
tensor(0.0066, device='cuda:0')
tensor(0.0874, device='cuda:0')
tensor(0.0283, device='cuda:0')
tensor(0.1122, device='cuda:0')
tensor(0.0125, device='cuda:0')
tensor(0.1033, device='cuda:0')
tensor(0.1472, device='cuda:0')
tensor(0.1983, device='cuda:0')
tensor(0.1858, device='cuda:0')
