tensor(0.7948, device='cuda:0')
tensor(1.0550, device='cuda:0')
tensor(0.6625, device='cuda:0')
tensor(1.5244, device='cuda:0')
tensor(0.9599, device='cuda:0')
tensor(0.6525, device='cuda:0')
tensor(0.7401, device='cuda:0')
tensor(0.7547, device='cuda:0')
tensor(1.0098, device='cuda:0')
tensor(1.0578, device='cuda:0')
tensor(0.9106, device='cuda:0')
tensor(1.0008, device='cuda:0')
tensor(0.8053, device='cuda:0')
tensor(1.0538, device='cuda:0')
tensor(0.9425, device='cuda:0')
tensor(0.9350, device='cuda:0')
tensor(0.8359, device='cuda:0')
tensor(0.9146, device='cuda:0')
tensor(0.7403, device='cuda:0')
tensor(0.6782, device='cuda:0')
tensor(0.8775, device='cuda:0')
tensor(0.8029, device='cuda:0')
tensor(0.8301, device='cuda:0')
tensor(0.9522, device='cuda:0')
tensor(1.0276, device='cuda:0')
tensor(0.6661, device='cuda:0')
tensor(0.7972, device='cuda:0')
tensor(0.5235, device='cuda:0')
tensor(0.7956, device='cuda:0')
tensor(0.7583, device='cuda:0')
tensor(1.0875, device='cuda:0')
tensor(1.0782, device='cuda:0')
tensor(0.8401, device='cuda:0')
tensor(1.2043, device='cuda:0')
tensor(0.7323, device='cuda:0')
tensor(1.2318, device='cuda:0')
tensor(1.3404, device='cuda:0')
tensor(1.2562, device='cuda:0')
tensor(1.0264, device='cuda:0')
tensor(0.7260, device='cuda:0')
tensor(0.7467, device='cuda:0')
tensor(1.0894, device='cuda:0')
tensor(1.0399, device='cuda:0')
tensor(0.6593, device='cuda:0')
tensor(0.8117, device='cuda:0')
tensor(0.7514, device='cuda:0')
tensor(0.7331, device='cuda:0')
tensor(0.7114, device='cuda:0')
tensor(0.8317, device='cuda:0')
tensor(0.6868, device='cuda:0')
tensor(1.5512, device='cuda:0')
tensor(0.8337, device='cuda:0')
tensor(0.7505, device='cuda:0')
tensor(0.6121, device='cuda:0')
tensor(1.1024, device='cuda:0')
tensor(0.8842, device='cuda:0')
tensor(1.1249, device='cuda:0')
tensor(0.7685, device='cuda:0')
tensor(1.0302, device='cuda:0')
tensor(0.5869, device='cuda:0')
tensor(0.8860, device='cuda:0')
tensor(0.6485, device='cuda:0')
tensor(0.9834, device='cuda:0')
tensor(1.0153, device='cuda:0')
tensor(0.7197, device='cuda:0')
tensor(0.6613, device='cuda:0')
tensor(0.7223, device='cuda:0')
tensor(0.8744, device='cuda:0')
tensor(0.7629, device='cuda:0')
tensor(1.0758, device='cuda:0')
tensor(0.8483, device='cuda:0')
tensor(0.9037, device='cuda:0')
tensor(1.2135, device='cuda:0')
tensor(1.0070, device='cuda:0')
tensor(0.9107, device='cuda:0')
tensor(1.1683, device='cuda:0')
tensor(0.5797, device='cuda:0')
tensor(0.6614, device='cuda:0')
tensor(0.9064, device='cuda:0')
tensor(0.8309, device='cuda:0')
