tensor(0.3661, device='cuda:0')
tensor(0.0232, device='cuda:0')
tensor(0.1853, device='cuda:0')
tensor(0.2824, device='cuda:0')
tensor(0.1354, device='cuda:0')
tensor(0.0522, device='cuda:0')
tensor(0.0515, device='cuda:0')
tensor(0.2449, device='cuda:0')
tensor(0.0675, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.0512, device='cuda:0')
tensor(0.3042, device='cuda:0')
tensor(0.3238, device='cuda:0')
tensor(0.0549, device='cuda:0')
tensor(0.1331, device='cuda:0')
tensor(0.5151, device='cuda:0')
tensor(0.0371, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.2994, device='cuda:0')
tensor(0.1271, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.1014, device='cuda:0')
tensor(0.1463, device='cuda:0')
tensor(0.2915, device='cuda:0')
tensor(0.3225, device='cuda:0')
tensor(0.0550, device='cuda:0')
tensor(0.2343, device='cuda:0')
tensor(0.2496, device='cuda:0')
tensor(0.4323, device='cuda:0')
tensor(0.1015, device='cuda:0')
tensor(0.0645, device='cuda:0')
tensor(0.2938, device='cuda:0')
tensor(0.1339, device='cuda:0')
tensor(0.2228, device='cuda:0')
tensor(0.3912, device='cuda:0')
tensor(0.0200, device='cuda:0')
tensor(0.0076, device='cuda:0')
tensor(0.6697, device='cuda:0')
tensor(0.4097, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0113, device='cuda:0')
tensor(0.2099, device='cuda:0')
tensor(0.0188, device='cuda:0')
tensor(0.5147, device='cuda:0')
tensor(0.0687, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.3503, device='cuda:0')
tensor(0.0457, device='cuda:0')
tensor(0.1193, device='cuda:0')
tensor(0.0099, device='cuda:0')
tensor(0.3516, device='cuda:0')
tensor(0.1325, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.1595, device='cuda:0')
tensor(0.0224, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.0501, device='cuda:0')
tensor(0.0401, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.3037, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.1525, device='cuda:0')
tensor(0.0313, device='cuda:0')
tensor(0.4695, device='cuda:0')
tensor(0.1950, device='cuda:0')
tensor(0.1188, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0181, device='cuda:0')
tensor(0.0179, device='cuda:0')
tensor(0.2567, device='cuda:0')
tensor(0.0845, device='cuda:0')
tensor(0.2247, device='cuda:0')
tensor(0.1734, device='cuda:0')
tensor(0.1960, device='cuda:0')
tensor(0.5960, device='cuda:0')
tensor(0.3062, device='cuda:0')
tensor(0.0330, device='cuda:0')
tensor(0.1432, device='cuda:0')
tensor(0.0311, device='cuda:0')
tensor(0.0958, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.3833, device='cuda:0')
tensor(0.0908, device='cuda:0')
tensor(0.1559, device='cuda:0')
tensor(0.0757, device='cuda:0')
tensor(0.0985, device='cuda:0')
tensor(0.2319, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.0180, device='cuda:0')
tensor(0.4397, device='cuda:0')
tensor(0.1185, device='cuda:0')
tensor(0.4689, device='cuda:0')
tensor(0.0524, device='cuda:0')
tensor(0.1971, device='cuda:0')
tensor(0.0249, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0861, device='cuda:0')
tensor(0.1355, device='cuda:0')
tensor(0.0159, device='cuda:0')
tensor(0.1488, device='cuda:0')
tensor(0.1731, device='cuda:0')
tensor(0.0302, device='cuda:0')
tensor(0.8993, device='cuda:0')
tensor(0.1666, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.2417, device='cuda:0')
tensor(0.4307, device='cuda:0')
tensor(0.0441, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(0.1952, device='cuda:0')
tensor(0.1331, device='cuda:0')
tensor(0.0312, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.2043, device='cuda:0')
tensor(0.1054, device='cuda:0')
tensor(0.0473, device='cuda:0')
tensor(0.0446, device='cuda:0')
tensor(0.0680, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.1122, device='cuda:0')
tensor(0.0407, device='cuda:0')
tensor(0.2429, device='cuda:0')
tensor(0.2500, device='cuda:0')
tensor(0.4755, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.1689, device='cuda:0')
tensor(0.0883, device='cuda:0')
tensor(0.0968, device='cuda:0')
tensor(0.0572, device='cuda:0')
tensor(0.1056, device='cuda:0')
tensor(0.0201, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.5710, device='cuda:0')
tensor(0.0827, device='cuda:0')
tensor(0.0916, device='cuda:0')
tensor(0.0634, device='cuda:0')
tensor(0.2277, device='cuda:0')
tensor(0.2537, device='cuda:0')
tensor(0.2560, device='cuda:0')
tensor(0.0298, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0746, device='cuda:0')
tensor(0.2564, device='cuda:0')
tensor(0.0203, device='cuda:0')
tensor(0.2228, device='cuda:0')
tensor(0.2594, device='cuda:0')
tensor(0.0312, device='cuda:0')
tensor(0.1358, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0283, device='cuda:0')
tensor(0.3067, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.0568, device='cuda:0')
tensor(0.1398, device='cuda:0')
tensor(0.0131, device='cuda:0')
tensor(0.1632, device='cuda:0')
tensor(0.0582, device='cuda:0')
tensor(0.0750, device='cuda:0')
tensor(0.1801, device='cuda:0')
tensor(0.0481, device='cuda:0')
