tensor(0.0919, device='cuda:0')
tensor(0.2850, device='cuda:0')
tensor(0.0954, device='cuda:0')
tensor(0.0513, device='cuda:0')
tensor(0.0196, device='cuda:0')
tensor(0.4326, device='cuda:0')
tensor(0.0469, device='cuda:0')
tensor(0.0578, device='cuda:0')
tensor(0.0418, device='cuda:0')
tensor(0.0971, device='cuda:0')
tensor(0.0559, device='cuda:0')
tensor(0.0138, device='cuda:0')
tensor(0.1533, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.3253, device='cuda:0')
tensor(0.2592, device='cuda:0')
tensor(0.0986, device='cuda:0')
tensor(0.0041, device='cuda:0')
tensor(0.2998, device='cuda:0')
tensor(0.4771, device='cuda:0')
tensor(0.4485, device='cuda:0')
tensor(0.2460, device='cuda:0')
tensor(0.0694, device='cuda:0')
tensor(0.0310, device='cuda:0')
tensor(0.3094, device='cuda:0')
tensor(0.2185, device='cuda:0')
tensor(0.0331, device='cuda:0')
tensor(0.2104, device='cuda:0')
tensor(0.0099, device='cuda:0')
tensor(0.1975, device='cuda:0')
tensor(0.1866, device='cuda:0')
tensor(0.1122, device='cuda:0')
tensor(0.0731, device='cuda:0')
tensor(0.0922, device='cuda:0')
tensor(0.0604, device='cuda:0')
tensor(0.0173, device='cuda:0')
tensor(0.1140, device='cuda:0')
tensor(0.0795, device='cuda:0')
tensor(0.1251, device='cuda:0')
tensor(0.4618, device='cuda:0')
tensor(0.0920, device='cuda:0')
tensor(0.0341, device='cuda:0')
tensor(0.0243, device='cuda:0')
tensor(0.1613, device='cuda:0')
tensor(0.0434, device='cuda:0')
tensor(0.0052, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0261, device='cuda:0')
tensor(0.0393, device='cuda:0')
tensor(0.2841, device='cuda:0')
tensor(0.2877, device='cuda:0')
tensor(0.0600, device='cuda:0')
tensor(0.1427, device='cuda:0')
tensor(0.1352, device='cuda:0')
tensor(0.4496, device='cuda:0')
tensor(0.3385, device='cuda:0')
tensor(0.0223, device='cuda:0')
tensor(0.6174, device='cuda:0')
tensor(0.1481, device='cuda:0')
tensor(0.1209, device='cuda:0')
tensor(0.1440, device='cuda:0')
tensor(0.0808, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.1797, device='cuda:0')
tensor(0.0185, device='cuda:0')
tensor(0.1236, device='cuda:0')
tensor(0.0261, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0073, device='cuda:0')
tensor(0.3867, device='cuda:0')
tensor(0.0912, device='cuda:0')
tensor(0.2460, device='cuda:0')
tensor(0.2491, device='cuda:0')
tensor(0.2608, device='cuda:0')
tensor(0.0236, device='cuda:0')
tensor(0.0258, device='cuda:0')
tensor(0.1746, device='cuda:0')
tensor(0.1618, device='cuda:0')
tensor(0.4250, device='cuda:0')
tensor(0.1810, device='cuda:0')
tensor(0.0161, device='cuda:0')
tensor(0.0600, device='cuda:0')
tensor(0.3138, device='cuda:0')
tensor(0.1215, device='cuda:0')
tensor(0.0367, device='cuda:0')
tensor(0.3419, device='cuda:0')
tensor(0.3184, device='cuda:0')
tensor(0.2596, device='cuda:0')
tensor(0.1540, device='cuda:0')
tensor(0.0275, device='cuda:0')
tensor(0.1902, device='cuda:0')
tensor(0.5994, device='cuda:0')
tensor(0.3351, device='cuda:0')
tensor(0.1129, device='cuda:0')
tensor(0.1376, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.4975, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.1010, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0611, device='cuda:0')
tensor(0.0886, device='cuda:0')
tensor(0.1339, device='cuda:0')
tensor(0.2791, device='cuda:0')
tensor(0.0130, device='cuda:0')
tensor(0.3366, device='cuda:0')
tensor(0.0232, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(0.2554, device='cuda:0')
tensor(0.0320, device='cuda:0')
tensor(0.0650, device='cuda:0')
tensor(0.0728, device='cuda:0')
tensor(0.5955, device='cuda:0')
tensor(0.1906, device='cuda:0')
tensor(0.7373, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.2461, device='cuda:0')
tensor(0.1101, device='cuda:0')
tensor(0.0635, device='cuda:0')
tensor(0.0161, device='cuda:0')
tensor(0.0735, device='cuda:0')
tensor(0.1034, device='cuda:0')
tensor(0.4606, device='cuda:0')
tensor(0.2546, device='cuda:0')
tensor(0.5326, device='cuda:0')
tensor(0.0496, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0344, device='cuda:0')
tensor(0.0579, device='cuda:0')
tensor(0.1093, device='cuda:0')
tensor(0.1066, device='cuda:0')
tensor(0.0890, device='cuda:0')
tensor(0.0911, device='cuda:0')
tensor(0.2375, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.2398, device='cuda:0')
tensor(0.0061, device='cuda:0')
tensor(0.2331, device='cuda:0')
tensor(0.0309, device='cuda:0')
tensor(0.3207, device='cuda:0')
tensor(0.4686, device='cuda:0')
tensor(0.2870, device='cuda:0')
tensor(0.0123, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.1835, device='cuda:0')
tensor(0.1401, device='cuda:0')
tensor(0.2674, device='cuda:0')
tensor(0.1983, device='cuda:0')
tensor(0.0057, device='cuda:0')
tensor(0.1319, device='cuda:0')
tensor(0.0767, device='cuda:0')
tensor(0.2173, device='cuda:0')
tensor(0.0930, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.1482, device='cuda:0')
tensor(0.0248, device='cuda:0')
tensor(0.0882, device='cuda:0')
tensor(0.1324, device='cuda:0')
tensor(0.0622, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.1092, device='cuda:0')
tensor(0.1430, device='cuda:0')
tensor(0.0714, device='cuda:0')
tensor(0.0645, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.1167, device='cuda:0')
tensor(0.2022, device='cuda:0')
tensor(0.3262, device='cuda:0')
tensor(0.1511, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.0234, device='cuda:0')
tensor(0.2618, device='cuda:0')
tensor(0.2192, device='cuda:0')
tensor(0.1430, device='cuda:0')
tensor(0.0133, device='cuda:0')
tensor(0.0443, device='cuda:0')
tensor(0.1346, device='cuda:0')
tensor(0.1509, device='cuda:0')
tensor(0.0137, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.1169, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.0273, device='cuda:0')
tensor(0.1124, device='cuda:0')
tensor(0.6533, device='cuda:0')
tensor(0.2445, device='cuda:0')
tensor(0.0227, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0170, device='cuda:0')
tensor(0.3501, device='cuda:0')
tensor(0.0825, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.0310, device='cuda:0')
tensor(0.1492, device='cuda:0')
tensor(0.2188, device='cuda:0')
tensor(0.3648, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0792, device='cuda:0')
tensor(0.0192, device='cuda:0')
tensor(0.1904, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.1113, device='cuda:0')
tensor(0.1222, device='cuda:0')
tensor(0.0066, device='cuda:0')
tensor(0.0320, device='cuda:0')
tensor(0.1110, device='cuda:0')
tensor(0.2446, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.0565, device='cuda:0')
tensor(0.0394, device='cuda:0')
tensor(0.0955, device='cuda:0')
tensor(0.4633, device='cuda:0')
tensor(0.0902, device='cuda:0')
tensor(0.0465, device='cuda:0')
tensor(0.0682, device='cuda:0')
tensor(0.1426, device='cuda:0')
tensor(0.0825, device='cuda:0')
tensor(0.0811, device='cuda:0')
tensor(0.0959, device='cuda:0')
tensor(0.1169, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.1188, device='cuda:0')
tensor(0.4210, device='cuda:0')
tensor(0.1945, device='cuda:0')
tensor(0.2217, device='cuda:0')
tensor(0.1629, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.1700, device='cuda:0')
tensor(0.0377, device='cuda:0')
tensor(0.1993, device='cuda:0')
tensor(0.0685, device='cuda:0')
tensor(0.1751, device='cuda:0')
tensor(0.4415, device='cuda:0')
tensor(0.2637, device='cuda:0')
