tensor(0.1096, device='cuda:0')
tensor(0.0186, device='cuda:0')
tensor(0.1666, device='cuda:0')
tensor(0.3207, device='cuda:0')
tensor(0.2665, device='cuda:0')
tensor(0.1323, device='cuda:0')
tensor(0.1368, device='cuda:0')
tensor(0.0815, device='cuda:0')
tensor(0.0061, device='cuda:0')
tensor(0.1735, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0543, device='cuda:0')
tensor(0.2733, device='cuda:0')
tensor(0.6563, device='cuda:0')
tensor(0.2729, device='cuda:0')
tensor(0.1044, device='cuda:0')
tensor(0.1780, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.3194, device='cuda:0')
tensor(0.0060, device='cuda:0')
tensor(0.1989, device='cuda:0')
tensor(0.3315, device='cuda:0')
tensor(0.0920, device='cuda:0')
tensor(0.2343, device='cuda:0')
tensor(0.0339, device='cuda:0')
tensor(0.3784, device='cuda:0')
tensor(0.0133, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.2557, device='cuda:0')
tensor(0.0481, device='cuda:0')
tensor(0.0782, device='cuda:0')
tensor(0.2495, device='cuda:0')
tensor(0.1199, device='cuda:0')
tensor(0.0172, device='cuda:0')
tensor(0.2386, device='cuda:0')
tensor(0.1178, device='cuda:0')
tensor(0.1348, device='cuda:0')
tensor(0.1911, device='cuda:0')
tensor(0.1680, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.1360, device='cuda:0')
tensor(0.2036, device='cuda:0')
tensor(0.2047, device='cuda:0')
tensor(0.1353, device='cuda:0')
tensor(0.1329, device='cuda:0')
tensor(0.4467, device='cuda:0')
tensor(0.1251, device='cuda:0')
tensor(0.0782, device='cuda:0')
tensor(0.2188, device='cuda:0')
tensor(0.2236, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.1272, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.1500, device='cuda:0')
tensor(0.1488, device='cuda:0')
tensor(0.2353, device='cuda:0')
tensor(0.1742, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.1025, device='cuda:0')
tensor(0.2585, device='cuda:0')
tensor(0.3876, device='cuda:0')
tensor(0.0937, device='cuda:0')
tensor(0.1295, device='cuda:0')
tensor(0.0367, device='cuda:0')
tensor(0.1659, device='cuda:0')
tensor(0.0818, device='cuda:0')
tensor(0.1109, device='cuda:0')
tensor(0.1177, device='cuda:0')
tensor(0.0627, device='cuda:0')
tensor(0.1249, device='cuda:0')
tensor(0.0742, device='cuda:0')
tensor(0.0607, device='cuda:0')
tensor(0.0225, device='cuda:0')
tensor(0.0451, device='cuda:0')
tensor(0.0397, device='cuda:0')
tensor(0.0620, device='cuda:0')
tensor(0.0674, device='cuda:0')
tensor(0.0405, device='cuda:0')
tensor(0.4123, device='cuda:0')
tensor(0.0704, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.5572, device='cuda:0')
tensor(0.0142, device='cuda:0')
tensor(0.4439, device='cuda:0')
tensor(0.0455, device='cuda:0')
tensor(0.1404, device='cuda:0')
tensor(0.0496, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.0684, device='cuda:0')
tensor(0.5316, device='cuda:0')
tensor(0.2533, device='cuda:0')
tensor(0.0715, device='cuda:0')
tensor(0.0146, device='cuda:0')
tensor(0.1484, device='cuda:0')
tensor(0.0811, device='cuda:0')
tensor(0.0420, device='cuda:0')
tensor(0.4622, device='cuda:0')
tensor(0.1206, device='cuda:0')
tensor(0.0836, device='cuda:0')
tensor(0.0573, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.3504, device='cuda:0')
tensor(0.3609, device='cuda:0')
tensor(0.3550, device='cuda:0')
tensor(0.1937, device='cuda:0')
tensor(0.2975, device='cuda:0')
tensor(0.1034, device='cuda:0')
tensor(0.0182, device='cuda:0')
tensor(0.0916, device='cuda:0')
tensor(0.2078, device='cuda:0')
tensor(0.0695, device='cuda:0')
tensor(0.4152, device='cuda:0')
tensor(0.0920, device='cuda:0')
tensor(0.1311, device='cuda:0')
tensor(0.0323, device='cuda:0')
tensor(0.0492, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0898, device='cuda:0')
tensor(0.1007, device='cuda:0')
tensor(0.4513, device='cuda:0')
