tensor(0.3345, device='cuda:0')
tensor(0.4282, device='cuda:0')
tensor(0.0961, device='cuda:0')
tensor(0.1944, device='cuda:0')
tensor(0.1152, device='cuda:0')
tensor(0.2600, device='cuda:0')
tensor(0.4248, device='cuda:0')
tensor(0.0678, device='cuda:0')
tensor(0.0121, device='cuda:0')
tensor(0.3677, device='cuda:0')
tensor(0.0314, device='cuda:0')
tensor(0.1292, device='cuda:0')
tensor(0.1308, device='cuda:0')
tensor(0.0100, device='cuda:0')
tensor(0.0347, device='cuda:0')
tensor(0.0333, device='cuda:0')
tensor(0.2077, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.2488, device='cuda:0')
tensor(0.1283, device='cuda:0')
tensor(0.0963, device='cuda:0')
tensor(0.0632, device='cuda:0')
tensor(0.0477, device='cuda:0')
tensor(0.0352, device='cuda:0')
tensor(0.0250, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.2393, device='cuda:0')
tensor(0.0466, device='cuda:0')
tensor(0.0321, device='cuda:0')
tensor(0.0510, device='cuda:0')
tensor(0.0482, device='cuda:0')
tensor(0.1905, device='cuda:0')
tensor(0.1881, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0286, device='cuda:0')
tensor(0.2846, device='cuda:0')
tensor(0.4388, device='cuda:0')
tensor(0.0799, device='cuda:0')
tensor(0.1028, device='cuda:0')
tensor(0.1379, device='cuda:0')
tensor(0.4515, device='cuda:0')
tensor(0.1300, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0618, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0280, device='cuda:0')
tensor(0.1219, device='cuda:0')
tensor(0.0861, device='cuda:0')
tensor(0.0850, device='cuda:0')
tensor(0.0711, device='cuda:0')
tensor(0.0358, device='cuda:0')
tensor(0.0435, device='cuda:0')
tensor(0.1693, device='cuda:0')
tensor(0.1181, device='cuda:0')
tensor(0.1398, device='cuda:0')
tensor(0.2186, device='cuda:0')
tensor(0.1790, device='cuda:0')
tensor(0.1615, device='cuda:0')
tensor(0.1555, device='cuda:0')
tensor(0.0582, device='cuda:0')
tensor(0.1004, device='cuda:0')
tensor(0.2166, device='cuda:0')
tensor(0.0151, device='cuda:0')
