tensor(0.4428, device='cuda:0')
tensor(0.9095, device='cuda:0')
tensor(0.3125, device='cuda:0')
tensor(0.1857, device='cuda:0')
tensor(0.4538, device='cuda:0')
tensor(0.2876, device='cuda:0')
tensor(0.4522, device='cuda:0')
tensor(0.6005, device='cuda:0')
tensor(0.9651, device='cuda:0')
tensor(0.9018, device='cuda:0')
tensor(0.5946, device='cuda:0')
tensor(1.0522, device='cuda:0')
tensor(0.0496, device='cuda:0')
tensor(0.4677, device='cuda:0')
tensor(0.2047, device='cuda:0')
tensor(0.3135, device='cuda:0')
tensor(0.1352, device='cuda:0')
tensor(0.5087, device='cuda:0')
tensor(0.5096, device='cuda:0')
tensor(0.6654, device='cuda:0')
tensor(0.3272, device='cuda:0')
tensor(1.4633, device='cuda:0')
tensor(0.4353, device='cuda:0')
tensor(0.3368, device='cuda:0')
tensor(0.4352, device='cuda:0')
tensor(0.6761, device='cuda:0')
tensor(0.2983, device='cuda:0')
tensor(0.4092, device='cuda:0')
tensor(0.1944, device='cuda:0')
tensor(0.6371, device='cuda:0')
tensor(0.7326, device='cuda:0')
tensor(0.2580, device='cuda:0')
tensor(0.2073, device='cuda:0')
tensor(0.2986, device='cuda:0')
tensor(0.2002, device='cuda:0')
tensor(0.6658, device='cuda:0')
tensor(0.3865, device='cuda:0')
tensor(0.4425, device='cuda:0')
tensor(0.6246, device='cuda:0')
tensor(0.8223, device='cuda:0')
tensor(0.3698, device='cuda:0')
tensor(0.3020, device='cuda:0')
tensor(0.1610, device='cuda:0')
tensor(0.6747, device='cuda:0')
tensor(0.3995, device='cuda:0')
tensor(0.3863, device='cuda:0')
tensor(0.2864, device='cuda:0')
tensor(0.7750, device='cuda:0')
tensor(0.3100, device='cuda:0')
tensor(0.3268, device='cuda:0')
tensor(0.5102, device='cuda:0')
tensor(0.5000, device='cuda:0')
tensor(0.2700, device='cuda:0')
tensor(0.2682, device='cuda:0')
tensor(0.5827, device='cuda:0')
tensor(0.2717, device='cuda:0')
tensor(0.2833, device='cuda:0')
tensor(0.2931, device='cuda:0')
tensor(0.0812, device='cuda:0')
tensor(0.3413, device='cuda:0')
tensor(0.3801, device='cuda:0')
tensor(0.3736, device='cuda:0')
tensor(0.5462, device='cuda:0')
tensor(0.2299, device='cuda:0')
tensor(0.2867, device='cuda:0')
tensor(0.9033, device='cuda:0')
tensor(0.2127, device='cuda:0')
tensor(0.2262, device='cuda:0')
tensor(0.2388, device='cuda:0')
tensor(0.7033, device='cuda:0')
tensor(0.4183, device='cuda:0')
tensor(0.1297, device='cuda:0')
tensor(0.1801, device='cuda:0')
tensor(0.2065, device='cuda:0')
tensor(0.2411, device='cuda:0')
tensor(0.4993, device='cuda:0')
tensor(0.4855, device='cuda:0')
tensor(0.3350, device='cuda:0')
tensor(0.4308, device='cuda:0')
tensor(0.1132, device='cuda:0')
tensor(0.9417, device='cuda:0')
tensor(0.2752, device='cuda:0')
tensor(0.4708, device='cuda:0')
tensor(0.3726, device='cuda:0')
