tensor(0.1996, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0305, device='cuda:0')
tensor(0.0330, device='cuda:0')
tensor(0.0164, device='cuda:0')
tensor(0.1686, device='cuda:0')
tensor(0.1353, device='cuda:0')
tensor(0.0415, device='cuda:0')
tensor(0.1820, device='cuda:0')
tensor(0.2106, device='cuda:0')
tensor(0.0273, device='cuda:0')
tensor(0.0044, device='cuda:0')
tensor(0.4194, device='cuda:0')
tensor(0.0091, device='cuda:0')
tensor(0.0680, device='cuda:0')
tensor(0.0489, device='cuda:0')
tensor(0.0297, device='cuda:0')
tensor(0.0425, device='cuda:0')
tensor(0.0348, device='cuda:0')
tensor(0.2059, device='cuda:0')
tensor(0.2062, device='cuda:0')
tensor(0.1213, device='cuda:0')
tensor(0.0444, device='cuda:0')
tensor(0.3713, device='cuda:0')
tensor(0.0072, device='cuda:0')
tensor(0.5314, device='cuda:0')
tensor(0.1466, device='cuda:0')
tensor(0.1936, device='cuda:0')
tensor(0.0057, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.3028, device='cuda:0')
tensor(0.0227, device='cuda:0')
tensor(0.0840, device='cuda:0')
tensor(0.2316, device='cuda:0')
tensor(0.5297, device='cuda:0')
tensor(0.1165, device='cuda:0')
tensor(0.0918, device='cuda:0')
tensor(0.0586, device='cuda:0')
tensor(0.0966, device='cuda:0')
tensor(0.6932, device='cuda:0')
tensor(0.0075, device='cuda:0')
tensor(0.1046, device='cuda:0')
tensor(0.4182, device='cuda:0')
tensor(0.3629, device='cuda:0')
tensor(0.3247, device='cuda:0')
tensor(0.0269, device='cuda:0')
tensor(0.2019, device='cuda:0')
tensor(0.4021, device='cuda:0')
tensor(0.3773, device='cuda:0')
tensor(0.1240, device='cuda:0')
tensor(0.1907, device='cuda:0')
tensor(0.3125, device='cuda:0')
tensor(0.4431, device='cuda:0')
tensor(0.2112, device='cuda:0')
tensor(0.1066, device='cuda:0')
tensor(0.0544, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.4425, device='cuda:0')
tensor(0.1441, device='cuda:0')
tensor(0.2546, device='cuda:0')
tensor(0.3918, device='cuda:0')
tensor(0.0786, device='cuda:0')
tensor(0.2165, device='cuda:0')
tensor(0.0340, device='cuda:0')
tensor(0.4115, device='cuda:0')
tensor(0.0918, device='cuda:0')
tensor(0.1466, device='cuda:0')
tensor(0.1914, device='cuda:0')
tensor(0.1619, device='cuda:0')
tensor(0.1168, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.2185, device='cuda:0')
tensor(0.0781, device='cuda:0')
tensor(0.1357, device='cuda:0')
tensor(0.2817, device='cuda:0')
tensor(0.2349, device='cuda:0')
tensor(0.1481, device='cuda:0')
tensor(0.1844, device='cuda:0')
tensor(0.5357, device='cuda:0')
tensor(0.2499, device='cuda:0')
tensor(0.0619, device='cuda:0')
tensor(0.1297, device='cuda:0')
tensor(0.5142, device='cuda:0')
tensor(0.0532, device='cuda:0')
tensor(0.0160, device='cuda:0')
tensor(0.0968, device='cuda:0')
tensor(0.2555, device='cuda:0')
tensor(0.0157, device='cuda:0')
tensor(0.3486, device='cuda:0')
tensor(0.2219, device='cuda:0')
tensor(0.0228, device='cuda:0')
tensor(0.7993, device='cuda:0')
tensor(0.0542, device='cuda:0')
tensor(0.1009, device='cuda:0')
tensor(0.1921, device='cuda:0')
tensor(0.0621, device='cuda:0')
tensor(0.1957, device='cuda:0')
tensor(0.0719, device='cuda:0')
tensor(0.4661, device='cuda:0')
tensor(0.0862, device='cuda:0')
tensor(0.1492, device='cuda:0')
tensor(0.1112, device='cuda:0')
tensor(0.0244, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.0811, device='cuda:0')
tensor(0.1928, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0684, device='cuda:0')
tensor(0.2204, device='cuda:0')
tensor(0.3066, device='cuda:0')
tensor(0.3335, device='cuda:0')
tensor(0.1951, device='cuda:0')
tensor(0.0944, device='cuda:0')
tensor(0.3771, device='cuda:0')
tensor(0.2017, device='cuda:0')
tensor(0.1681, device='cuda:0')
tensor(0.0456, device='cuda:0')
tensor(0.1174, device='cuda:0')
tensor(0.0772, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0652, device='cuda:0')
tensor(0.1693, device='cuda:0')
tensor(0.1842, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0255, device='cuda:0')
tensor(0.1256, device='cuda:0')
tensor(0.1752, device='cuda:0')
tensor(0.1474, device='cuda:0')
tensor(0.1743, device='cuda:0')
tensor(0.0496, device='cuda:0')
tensor(0.2603, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.2816, device='cuda:0')
tensor(0.0456, device='cuda:0')
tensor(0.0216, device='cuda:0')
tensor(0.0877, device='cuda:0')
tensor(0.0421, device='cuda:0')
tensor(0.3038, device='cuda:0')
tensor(0.1222, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0724, device='cuda:0')
tensor(0.3487, device='cuda:0')
tensor(0.0284, device='cuda:0')
tensor(0.0754, device='cuda:0')
tensor(0.4197, device='cuda:0')
tensor(0.0108, device='cuda:0')
tensor(0.3009, device='cuda:0')
tensor(0.1571, device='cuda:0')
tensor(0.4003, device='cuda:0')
tensor(0.3264, device='cuda:0')
tensor(0.1052, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.1579, device='cuda:0')
tensor(0.2390, device='cuda:0')
tensor(0.3190, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.1880, device='cuda:0')
tensor(0.1305, device='cuda:0')
tensor(0.3103, device='cuda:0')
tensor(0.2371, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.1315, device='cuda:0')
tensor(0.0866, device='cuda:0')
tensor(0.3944, device='cuda:0')
tensor(0.0531, device='cuda:0')
tensor(0.0406, device='cuda:0')
tensor(0.0822, device='cuda:0')
tensor(0.0674, device='cuda:0')
tensor(0.1715, device='cuda:0')
tensor(0.0182, device='cuda:0')
tensor(0.2809, device='cuda:0')
tensor(0.0879, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.2521, device='cuda:0')
tensor(0.3140, device='cuda:0')
tensor(0.1815, device='cuda:0')
tensor(0.4830, device='cuda:0')
tensor(0.0333, device='cuda:0')
tensor(0.1524, device='cuda:0')
tensor(0.4427, device='cuda:0')
tensor(0.2477, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.1293, device='cuda:0')
tensor(0.0921, device='cuda:0')
tensor(0.1968, device='cuda:0')
tensor(0.0433, device='cuda:0')
tensor(0.3132, device='cuda:0')
tensor(0.2280, device='cuda:0')
tensor(0.1278, device='cuda:0')
tensor(0.2504, device='cuda:0')
tensor(0.0945, device='cuda:0')
tensor(0.6764, device='cuda:0')
tensor(0.2602, device='cuda:0')
tensor(0.0710, device='cuda:0')
tensor(0.0262, device='cuda:0')
tensor(0.1152, device='cuda:0')
tensor(0.0185, device='cuda:0')
tensor(0.0111, device='cuda:0')
tensor(0.0820, device='cuda:0')
tensor(0.2387, device='cuda:0')
tensor(0.2691, device='cuda:0')
tensor(0.0287, device='cuda:0')
tensor(0.0342, device='cuda:0')
tensor(0.4438, device='cuda:0')
tensor(0.1982, device='cuda:0')
tensor(0.0560, device='cuda:0')
tensor(0.1413, device='cuda:0')
tensor(0.4295, device='cuda:0')
tensor(0.0296, device='cuda:0')
tensor(0.4441, device='cuda:0')
tensor(0.2742, device='cuda:0')
tensor(0.0372, device='cuda:0')
tensor(0.2465, device='cuda:0')
tensor(0.1219, device='cuda:0')
tensor(0.5074, device='cuda:0')
tensor(0.0752, device='cuda:0')
tensor(0.0111, device='cuda:0')
tensor(0.1747, device='cuda:0')
tensor(0.2882, device='cuda:0')
tensor(0.0400, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.2731, device='cuda:0')
tensor(0.0129, device='cuda:0')
tensor(0.1904, device='cuda:0')
tensor(0.0527, device='cuda:0')
tensor(0.1440, device='cuda:0')
tensor(0.0415, device='cuda:0')
tensor(0.0293, device='cuda:0')
tensor(0.3099, device='cuda:0')
tensor(0.1462, device='cuda:0')
tensor(0.0165, device='cuda:0')
tensor(0.0555, device='cuda:0')
tensor(0.0570, device='cuda:0')
tensor(0.0769, device='cuda:0')
tensor(0.1495, device='cuda:0')
tensor(0.1140, device='cuda:0')
tensor(0.7123, device='cuda:0')
tensor(0.0305, device='cuda:0')
tensor(0.1132, device='cuda:0')
tensor(0.0447, device='cuda:0')
tensor(0.0854, device='cuda:0')
tensor(0.2308, device='cuda:0')
tensor(0.0753, device='cuda:0')
tensor(0.3274, device='cuda:0')
tensor(0.3499, device='cuda:0')
tensor(0.1127, device='cuda:0')
tensor(0.0746, device='cuda:0')
tensor(0.1125, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.1125, device='cuda:0')
tensor(0.4370, device='cuda:0')
tensor(0.1640, device='cuda:0')
tensor(0.1113, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0956, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.1022, device='cuda:0')
tensor(0.0962, device='cuda:0')
tensor(0.0106, device='cuda:0')
tensor(0.0763, device='cuda:0')
tensor(0.0955, device='cuda:0')
tensor(0.1989, device='cuda:0')
tensor(0.0197, device='cuda:0')
tensor(0.1735, device='cuda:0')
tensor(0.2894, device='cuda:0')
tensor(0.0867, device='cuda:0')
tensor(0.3356, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.1660, device='cuda:0')
tensor(0.0636, device='cuda:0')
tensor(0.0367, device='cuda:0')
