tensor(0.2817, device='cuda:0')
tensor(0.5587, device='cuda:0')
tensor(0.2298, device='cuda:0')
tensor(0.2053, device='cuda:0')
tensor(0.0528, device='cuda:0')
tensor(0.9882, device='cuda:0')
tensor(0.0862, device='cuda:0')
tensor(0.1446, device='cuda:0')
tensor(0.7373, device='cuda:0')
tensor(0.1109, device='cuda:0')
tensor(0.2404, device='cuda:0')
tensor(0.3030, device='cuda:0')
tensor(0.2127, device='cuda:0')
tensor(0.7782, device='cuda:0')
tensor(0.4595, device='cuda:0')
tensor(0.4288, device='cuda:0')
tensor(0.0636, device='cuda:0')
tensor(0.0777, device='cuda:0')
tensor(0.0520, device='cuda:0')
tensor(0.0952, device='cuda:0')
tensor(0.1713, device='cuda:0')
tensor(0.2933, device='cuda:0')
tensor(0.1304, device='cuda:0')
tensor(0.6581, device='cuda:0')
tensor(0.1503, device='cuda:0')
tensor(0.3388, device='cuda:0')
tensor(0.3154, device='cuda:0')
tensor(0.0551, device='cuda:0')
tensor(0.2950, device='cuda:0')
tensor(0.1346, device='cuda:0')
tensor(0.1347, device='cuda:0')
tensor(0.6308, device='cuda:0')
tensor(0.4150, device='cuda:0')
tensor(0.2888, device='cuda:0')
tensor(0.1030, device='cuda:0')
tensor(0.3169, device='cuda:0')
tensor(0.4994, device='cuda:0')
tensor(0.1461, device='cuda:0')
tensor(0.1593, device='cuda:0')
tensor(0.3573, device='cuda:0')
tensor(0.0214, device='cuda:0')
tensor(0.2544, device='cuda:0')
tensor(0.0498, device='cuda:0')
tensor(0.7638, device='cuda:0')
tensor(0.1843, device='cuda:0')
tensor(0.2681, device='cuda:0')
tensor(0.0659, device='cuda:0')
tensor(0.1088, device='cuda:0')
tensor(0.0767, device='cuda:0')
tensor(0.1528, device='cuda:0')
tensor(0.8375, device='cuda:0')
tensor(0.2065, device='cuda:0')
tensor(0.1464, device='cuda:0')
tensor(0.1758, device='cuda:0')
tensor(0.1857, device='cuda:0')
tensor(0.3704, device='cuda:0')
tensor(0.2003, device='cuda:0')
tensor(0.4378, device='cuda:0')
tensor(0.2140, device='cuda:0')
tensor(0.0720, device='cuda:0')
tensor(0.0484, device='cuda:0')
tensor(0.2148, device='cuda:0')
tensor(0.7652, device='cuda:0')
tensor(0.3331, device='cuda:0')
tensor(0.0847, device='cuda:0')
tensor(0.2664, device='cuda:0')
tensor(0.4078, device='cuda:0')
tensor(0.1200, device='cuda:0')
tensor(0.2343, device='cuda:0')
tensor(0.1142, device='cuda:0')
tensor(0.1094, device='cuda:0')
tensor(0.0232, device='cuda:0')
tensor(1.4267, device='cuda:0')
tensor(0.3397, device='cuda:0')
tensor(0.0348, device='cuda:0')
tensor(0.1518, device='cuda:0')
tensor(0.1728, device='cuda:0')
tensor(0.5123, device='cuda:0')
tensor(0.2689, device='cuda:0')
tensor(0.0779, device='cuda:0')
tensor(0.6547, device='cuda:0')
tensor(0.0916, device='cuda:0')
tensor(0.1103, device='cuda:0')
tensor(0.0258, device='cuda:0')
tensor(0.1295, device='cuda:0')
tensor(0.3680, device='cuda:0')
tensor(0.1065, device='cuda:0')
tensor(0.2185, device='cuda:0')
tensor(0.0566, device='cuda:0')
tensor(0.4196, device='cuda:0')
tensor(0.3721, device='cuda:0')
tensor(0.9439, device='cuda:0')
tensor(0.2273, device='cuda:0')
tensor(0.1935, device='cuda:0')
tensor(0.1759, device='cuda:0')
tensor(0.0416, device='cuda:0')
tensor(0.1031, device='cuda:0')
tensor(0.2772, device='cuda:0')
tensor(0.0771, device='cuda:0')
tensor(0.1369, device='cuda:0')
tensor(0.2229, device='cuda:0')
tensor(0.0698, device='cuda:0')
tensor(0.0538, device='cuda:0')
tensor(0.2190, device='cuda:0')
tensor(0.0127, device='cuda:0')
tensor(0.1764, device='cuda:0')
tensor(0.4289, device='cuda:0')
tensor(0.4253, device='cuda:0')
tensor(0.6416, device='cuda:0')
tensor(0.1010, device='cuda:0')
tensor(0.1264, device='cuda:0')
tensor(0.3401, device='cuda:0')
tensor(0.1985, device='cuda:0')
tensor(0.0939, device='cuda:0')
tensor(0.3292, device='cuda:0')
tensor(0.6501, device='cuda:0')
tensor(0.1096, device='cuda:0')
tensor(0.2190, device='cuda:0')
tensor(0.0629, device='cuda:0')
tensor(0.0778, device='cuda:0')
tensor(0.2476, device='cuda:0')
tensor(0.2317, device='cuda:0')
tensor(0.4604, device='cuda:0')
tensor(0.1867, device='cuda:0')
tensor(0.3300, device='cuda:0')
tensor(0.3185, device='cuda:0')
tensor(0.0201, device='cuda:0')
tensor(0.0892, device='cuda:0')
tensor(0.2339, device='cuda:0')
tensor(0.1509, device='cuda:0')
tensor(0.0849, device='cuda:0')
tensor(0.0727, device='cuda:0')
tensor(0.1076, device='cuda:0')
