tensor(0.2035, device='cuda:0')
tensor(0.4715, device='cuda:0')
tensor(0.2144, device='cuda:0')
tensor(0.1213, device='cuda:0')
tensor(0.0770, device='cuda:0')
tensor(0.1644, device='cuda:0')
tensor(0.1583, device='cuda:0')
tensor(0.2714, device='cuda:0')
tensor(0.3520, device='cuda:0')
tensor(0.0292, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.0988, device='cuda:0')
tensor(0.0222, device='cuda:0')
tensor(0.2586, device='cuda:0')
tensor(0.1781, device='cuda:0')
tensor(0.2369, device='cuda:0')
tensor(0.2248, device='cuda:0')
tensor(0.0302, device='cuda:0')
tensor(0.1001, device='cuda:0')
tensor(0.0073, device='cuda:0')
tensor(0.0956, device='cuda:0')
tensor(0.1561, device='cuda:0')
tensor(0.1635, device='cuda:0')
tensor(0.2797, device='cuda:0')
tensor(0.1543, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.0587, device='cuda:0')
tensor(0.0502, device='cuda:0')
tensor(0.2601, device='cuda:0')
tensor(0.9538, device='cuda:0')
tensor(0.2711, device='cuda:0')
tensor(0.0865, device='cuda:0')
tensor(0.0880, device='cuda:0')
tensor(0.1779, device='cuda:0')
tensor(0.0512, device='cuda:0')
tensor(0.0522, device='cuda:0')
tensor(0.1203, device='cuda:0')
tensor(0.0104, device='cuda:0')
tensor(0.0560, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.2485, device='cuda:0')
tensor(0.1726, device='cuda:0')
tensor(0.0687, device='cuda:0')
tensor(0.0576, device='cuda:0')
tensor(0.2254, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.1266, device='cuda:0')
tensor(0.0829, device='cuda:0')
tensor(0.2227, device='cuda:0')
tensor(0.0790, device='cuda:0')
tensor(0.0196, device='cuda:0')
tensor(0.1185, device='cuda:0')
tensor(0.0103, device='cuda:0')
tensor(0.0147, device='cuda:0')
tensor(0.1646, device='cuda:0')
tensor(0.3399, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.1301, device='cuda:0')
tensor(0.1540, device='cuda:0')
tensor(0.1175, device='cuda:0')
tensor(0.5217, device='cuda:0')
tensor(0.2181, device='cuda:0')
tensor(0.0201, device='cuda:0')
tensor(0.0134, device='cuda:0')
tensor(0.0604, device='cuda:0')
tensor(0.0392, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.1047, device='cuda:0')
tensor(0.0041, device='cuda:0')
tensor(0.0506, device='cuda:0')
tensor(0.1947, device='cuda:0')
tensor(0.1930, device='cuda:0')
tensor(0.1457, device='cuda:0')
tensor(0.1252, device='cuda:0')
tensor(0.1932, device='cuda:0')
tensor(0.1842, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.1352, device='cuda:0')
tensor(0.2279, device='cuda:0')
tensor(0.3056, device='cuda:0')
tensor(0.2289, device='cuda:0')
tensor(0.3159, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.1790, device='cuda:0')
tensor(0.4882, device='cuda:0')
tensor(0.0692, device='cuda:0')
tensor(0.0356, device='cuda:0')
tensor(0.1282, device='cuda:0')
tensor(0.3127, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.0694, device='cuda:0')
tensor(0.1497, device='cuda:0')
tensor(0.3273, device='cuda:0')
tensor(0.0262, device='cuda:0')
tensor(0.2360, device='cuda:0')
tensor(0.0784, device='cuda:0')
tensor(0.1327, device='cuda:0')
tensor(0.1002, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.1132, device='cuda:0')
tensor(0.5627, device='cuda:0')
tensor(0.0210, device='cuda:0')
tensor(0.1744, device='cuda:0')
tensor(0.0664, device='cuda:0')
tensor(0.0130, device='cuda:0')
tensor(0.2027, device='cuda:0')
tensor(0.0982, device='cuda:0')
tensor(0.0298, device='cuda:0')
tensor(0.1078, device='cuda:0')
tensor(0.3726, device='cuda:0')
tensor(0.5900, device='cuda:0')
tensor(0.0301, device='cuda:0')
tensor(0.1389, device='cuda:0')
tensor(0.0138, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.1141, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.2135, device='cuda:0')
tensor(0.0258, device='cuda:0')
tensor(0.1533, device='cuda:0')
tensor(0.1834, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.1523, device='cuda:0')
tensor(0.0562, device='cuda:0')
tensor(0.1887, device='cuda:0')
tensor(0.2258, device='cuda:0')
tensor(0.0687, device='cuda:0')
tensor(0.0703, device='cuda:0')
tensor(0.0122, device='cuda:0')
tensor(0.1495, device='cuda:0')
tensor(0.1500, device='cuda:0')
tensor(0.4910, device='cuda:0')
tensor(0.0926, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.2720, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.4753, device='cuda:0')
tensor(0.2506, device='cuda:0')
tensor(0.2586, device='cuda:0')
tensor(0.0399, device='cuda:0')
tensor(0.0200, device='cuda:0')
tensor(0.0990, device='cuda:0')
tensor(0.0134, device='cuda:0')
tensor(0.0726, device='cuda:0')
tensor(0.0955, device='cuda:0')
tensor(0.0663, device='cuda:0')
tensor(0.1027, device='cuda:0')
tensor(0.0872, device='cuda:0')
tensor(0.2360, device='cuda:0')
tensor(0.4132, device='cuda:0')
tensor(0.2948, device='cuda:0')
tensor(0.1375, device='cuda:0')
tensor(0.1979, device='cuda:0')
tensor(0.1728, device='cuda:0')
tensor(0.0043, device='cuda:0')
tensor(0.0184, device='cuda:0')
tensor(0.2527, device='cuda:0')
tensor(0.1360, device='cuda:0')
tensor(0.1321, device='cuda:0')
tensor(0.0104, device='cuda:0')
tensor(0.2655, device='cuda:0')
tensor(0.0101, device='cuda:0')
tensor(0.1800, device='cuda:0')
tensor(0.0697, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(0.0335, device='cuda:0')
tensor(0.0999, device='cuda:0')
tensor(0.0202, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0752, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.1028, device='cuda:0')
tensor(0.0907, device='cuda:0')
tensor(0.2160, device='cuda:0')
tensor(0.1350, device='cuda:0')
tensor(0.1626, device='cuda:0')
tensor(0.0216, device='cuda:0')
tensor(0.0271, device='cuda:0')
tensor(0.0135, device='cuda:0')
tensor(0.0449, device='cuda:0')
tensor(0.0105, device='cuda:0')
tensor(0.4402, device='cuda:0')
tensor(0.0102, device='cuda:0')
tensor(0.1192, device='cuda:0')
tensor(0.1640, device='cuda:0')
tensor(0.1183, device='cuda:0')
tensor(0.0848, device='cuda:0')
tensor(0.1569, device='cuda:0')
tensor(0.0825, device='cuda:0')
tensor(0.0992, device='cuda:0')
tensor(0.4599, device='cuda:0')
tensor(0.2525, device='cuda:0')
tensor(0.1101, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.0674, device='cuda:0')
tensor(0.2378, device='cuda:0')
tensor(0.0321, device='cuda:0')
tensor(0.0991, device='cuda:0')
tensor(0.0746, device='cuda:0')
tensor(0.0363, device='cuda:0')
tensor(0.0983, device='cuda:0')
tensor(0.3899, device='cuda:0')
tensor(0.1736, device='cuda:0')
tensor(0.1656, device='cuda:0')
tensor(0.1731, device='cuda:0')
tensor(0.0541, device='cuda:0')
tensor(1.2384, device='cuda:0')
tensor(0.0188, device='cuda:0')
tensor(0.1315, device='cuda:0')
tensor(0.1589, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.0918, device='cuda:0')
tensor(0.0674, device='cuda:0')
tensor(0.0589, device='cuda:0')
tensor(0.1116, device='cuda:0')
tensor(0.0415, device='cuda:0')
tensor(0.1647, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.0758, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.0095, device='cuda:0')
tensor(0.0820, device='cuda:0')
tensor(0.0605, device='cuda:0')
tensor(0.1196, device='cuda:0')
tensor(0.0653, device='cuda:0')
tensor(0.0770, device='cuda:0')
tensor(0.2340, device='cuda:0')
tensor(0.1347, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.1518, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.1241, device='cuda:0')
tensor(0.1185, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.2593, device='cuda:0')
tensor(0.6161, device='cuda:0')
tensor(0.1102, device='cuda:0')
tensor(0.2499, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.0256, device='cuda:0')
tensor(0.3287, device='cuda:0')
tensor(0.1230, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.1207, device='cuda:0')
tensor(0.1406, device='cuda:0')
tensor(0.0382, device='cuda:0')
tensor(0.3090, device='cuda:0')
tensor(0.1760, device='cuda:0')
tensor(0.0328, device='cuda:0')
tensor(0.5390, device='cuda:0')
tensor(0.0983, device='cuda:0')
tensor(0.0916, device='cuda:0')
tensor(0.2985, device='cuda:0')
tensor(0.2286, device='cuda:0')
tensor(0.1571, device='cuda:0')
tensor(0.0923, device='cuda:0')
tensor(0.0801, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.2615, device='cuda:0')
tensor(0.0159, device='cuda:0')
tensor(0.0197, device='cuda:0')
tensor(0.1348, device='cuda:0')
tensor(0.0612, device='cuda:0')
tensor(0.0251, device='cuda:0')
tensor(0.0749, device='cuda:0')
tensor(0.1346, device='cuda:0')
tensor(0.3466, device='cuda:0')
tensor(0.0965, device='cuda:0')
tensor(0.0576, device='cuda:0')
tensor(0.0636, device='cuda:0')
tensor(0.1939, device='cuda:0')
tensor(0.1296, device='cuda:0')
tensor(0.0678, device='cuda:0')
tensor(0.0426, device='cuda:0')
tensor(0.0832, device='cuda:0')
tensor(0.1394, device='cuda:0')
tensor(0.2618, device='cuda:0')
tensor(0.0570, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.1825, device='cuda:0')
tensor(0.3742, device='cuda:0')
tensor(0.2874, device='cuda:0')
tensor(0.1262, device='cuda:0')
tensor(0.1089, device='cuda:0')
tensor(0.3206, device='cuda:0')
tensor(0.0404, device='cuda:0')
tensor(0.1100, device='cuda:0')
tensor(0.0888, device='cuda:0')
tensor(0.0511, device='cuda:0')
tensor(0.0854, device='cuda:0')
tensor(0.0549, device='cuda:0')
tensor(0.1178, device='cuda:0')
tensor(0.1714, device='cuda:0')
tensor(0.3071, device='cuda:0')
tensor(0.0914, device='cuda:0')
tensor(0.0673, device='cuda:0')
tensor(0.0229, device='cuda:0')
tensor(0.0875, device='cuda:0')
tensor(0.1600, device='cuda:0')
tensor(0.3029, device='cuda:0')
tensor(0.0318, device='cuda:0')
tensor(0.0726, device='cuda:0')
tensor(0.0936, device='cuda:0')
tensor(0.2584, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.1369, device='cuda:0')
tensor(0.3845, device='cuda:0')
tensor(0.0447, device='cuda:0')
tensor(0.0980, device='cuda:0')
tensor(0.0197, device='cuda:0')
tensor(0.0341, device='cuda:0')
tensor(0.2168, device='cuda:0')
tensor(0.1119, device='cuda:0')
tensor(0.2123, device='cuda:0')
tensor(0.1501, device='cuda:0')
tensor(0.0806, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.0430, device='cuda:0')
tensor(0.2331, device='cuda:0')
tensor(0.2185, device='cuda:0')
tensor(0.1977, device='cuda:0')
tensor(0.2380, device='cuda:0')
tensor(0.3429, device='cuda:0')
tensor(0.1325, device='cuda:0')
tensor(0.3898, device='cuda:0')
tensor(0.0696, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.1153, device='cuda:0')
tensor(0.0874, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0959, device='cuda:0')
tensor(0.1736, device='cuda:0')
