tensor(0.0021, device='cuda:0')
tensor(0.1516, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.2247, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0445, device='cuda:0')
tensor(0.8283, device='cuda:0')
tensor(0.4197, device='cuda:0')
tensor(0.1853, device='cuda:0')
tensor(0.0406, device='cuda:0')
tensor(0.0814, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.0510, device='cuda:0')
tensor(0.2280, device='cuda:0')
tensor(0.3670, device='cuda:0')
tensor(0.0342, device='cuda:0')
tensor(0.1706, device='cuda:0')
tensor(0.2633, device='cuda:0')
tensor(0.0418, device='cuda:0')
tensor(0.0638, device='cuda:0')
tensor(0.4759, device='cuda:0')
tensor(0.1808, device='cuda:0')
tensor(0.0490, device='cuda:0')
tensor(0.1114, device='cuda:0')
tensor(0.1733, device='cuda:0')
tensor(0.0529, device='cuda:0')
tensor(0.2584, device='cuda:0')
tensor(0.0374, device='cuda:0')
tensor(0.1487, device='cuda:0')
tensor(0.2135, device='cuda:0')
tensor(0.0588, device='cuda:0')
tensor(0.0619, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.1810, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.3271, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.1358, device='cuda:0')
tensor(0.3124, device='cuda:0')
tensor(0.3706, device='cuda:0')
tensor(0.2040, device='cuda:0')
tensor(0.1191, device='cuda:0')
tensor(0.0675, device='cuda:0')
tensor(0.0393, device='cuda:0')
tensor(0.1242, device='cuda:0')
tensor(0.0345, device='cuda:0')
tensor(0.2398, device='cuda:0')
tensor(0.1929, device='cuda:0')
tensor(0.0367, device='cuda:0')
tensor(0.1474, device='cuda:0')
tensor(0.0919, device='cuda:0')
tensor(0.2860, device='cuda:0')
tensor(0.1771, device='cuda:0')
tensor(0.0760, device='cuda:0')
tensor(0.1050, device='cuda:0')
tensor(0.0979, device='cuda:0')
tensor(0.2338, device='cuda:0')
tensor(0.0612, device='cuda:0')
tensor(0.1403, device='cuda:0')
tensor(0.2319, device='cuda:0')
tensor(0.2384, device='cuda:0')
tensor(0.3405, device='cuda:0')
tensor(0.1276, device='cuda:0')
tensor(0.0391, device='cuda:0')
tensor(0.3411, device='cuda:0')
tensor(0.2730, device='cuda:0')
tensor(0.2634, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0321, device='cuda:0')
tensor(0.1884, device='cuda:0')
tensor(0.1831, device='cuda:0')
tensor(0.1559, device='cuda:0')
tensor(0.2099, device='cuda:0')
tensor(0.0174, device='cuda:0')
tensor(0.1375, device='cuda:0')
tensor(0.1987, device='cuda:0')
tensor(0.1125, device='cuda:0')
tensor(0.3951, device='cuda:0')
tensor(0.0072, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0462, device='cuda:0')
tensor(0.5412, device='cuda:0')
tensor(0.0929, device='cuda:0')
