tensor(0.2198, device='cuda:0')
tensor(0.0173, device='cuda:0')
tensor(0.0388, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.0244, device='cuda:0')
tensor(0.4757, device='cuda:0')
tensor(0.0360, device='cuda:0')
tensor(0.3982, device='cuda:0')
tensor(0.0778, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0590, device='cuda:0')
tensor(0.2924, device='cuda:0')
tensor(0.0336, device='cuda:0')
tensor(0.1368, device='cuda:0')
tensor(0.0981, device='cuda:0')
tensor(0.4115, device='cuda:0')
tensor(0.0164, device='cuda:0')
tensor(0.0958, device='cuda:0')
tensor(0.0573, device='cuda:0')
tensor(0.0862, device='cuda:0')
tensor(0.2648, device='cuda:0')
tensor(0.3717, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.3279, device='cuda:0')
tensor(0.1752, device='cuda:0')
tensor(0.0906, device='cuda:0')
tensor(0.0077, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.0875, device='cuda:0')
tensor(0.0721, device='cuda:0')
tensor(0.3942, device='cuda:0')
tensor(0.2338, device='cuda:0')
tensor(0.1272, device='cuda:0')
tensor(0.0615, device='cuda:0')
tensor(0.0766, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.2588, device='cuda:0')
tensor(0.2482, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.3264, device='cuda:0')
tensor(0.1612, device='cuda:0')
tensor(0.1457, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.1076, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.4252, device='cuda:0')
tensor(0.0705, device='cuda:0')
tensor(0.4476, device='cuda:0')
tensor(0.0310, device='cuda:0')
tensor(0.0197, device='cuda:0')
tensor(0.0260, device='cuda:0')
tensor(0.2538, device='cuda:0')
tensor(0.0549, device='cuda:0')
tensor(0.1782, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0136, device='cuda:0')
tensor(0.1550, device='cuda:0')
