tensor(0.0654, device='cuda:0')
tensor(0.1000, device='cuda:0')
tensor(0.0205, device='cuda:0')
tensor(0.1011, device='cuda:0')
tensor(0.1568, device='cuda:0')
tensor(0.4513, device='cuda:0')
tensor(0.4854, device='cuda:0')
tensor(0.1037, device='cuda:0')
tensor(0.1663, device='cuda:0')
tensor(0.0843, device='cuda:0')
tensor(0.5528, device='cuda:0')
tensor(0.0168, device='cuda:0')
tensor(0.0147, device='cuda:0')
tensor(0.0786, device='cuda:0')
tensor(0.0516, device='cuda:0')
tensor(0.0106, device='cuda:0')
tensor(0.2469, device='cuda:0')
tensor(0.0982, device='cuda:0')
tensor(0.1380, device='cuda:0')
tensor(0.2203, device='cuda:0')
tensor(0.0840, device='cuda:0')
tensor(0.2696, device='cuda:0')
tensor(0.3776, device='cuda:0')
tensor(0.0574, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.2331, device='cuda:0')
tensor(0.0842, device='cuda:0')
tensor(0.2820, device='cuda:0')
tensor(0.0526, device='cuda:0')
tensor(0.1417, device='cuda:0')
tensor(0.4069, device='cuda:0')
tensor(0.1645, device='cuda:0')
tensor(0.0817, device='cuda:0')
tensor(0.1299, device='cuda:0')
tensor(0.0258, device='cuda:0')
tensor(0.4095, device='cuda:0')
tensor(0.0636, device='cuda:0')
tensor(0.1389, device='cuda:0')
tensor(0.1927, device='cuda:0')
tensor(0.1171, device='cuda:0')
tensor(0.2692, device='cuda:0')
tensor(0.2434, device='cuda:0')
tensor(0.1193, device='cuda:0')
tensor(0.0683, device='cuda:0')
tensor(0.1824, device='cuda:0')
tensor(0.2939, device='cuda:0')
tensor(0.0644, device='cuda:0')
tensor(0.0119, device='cuda:0')
tensor(0.1233, device='cuda:0')
tensor(0.0366, device='cuda:0')
tensor(0.4872, device='cuda:0')
tensor(0.0377, device='cuda:0')
tensor(0.2680, device='cuda:0')
tensor(0.1440, device='cuda:0')
tensor(0.0224, device='cuda:0')
tensor(0.0774, device='cuda:0')
tensor(0.4105, device='cuda:0')
tensor(0.2698, device='cuda:0')
tensor(0.2489, device='cuda:0')
tensor(0.1956, device='cuda:0')
tensor(0.0694, device='cuda:0')
tensor(0.0172, device='cuda:0')
tensor(0.0581, device='cuda:0')
tensor(0.2921, device='cuda:0')
tensor(0.1945, device='cuda:0')
tensor(0.1914, device='cuda:0')
tensor(0.3280, device='cuda:0')
tensor(0.0692, device='cuda:0')
tensor(0.0388, device='cuda:0')
tensor(0.0084, device='cuda:0')
tensor(0.2658, device='cuda:0')
tensor(0.7760, device='cuda:0')
tensor(0.0831, device='cuda:0')
tensor(0.0297, device='cuda:0')
tensor(0.6187, device='cuda:0')
tensor(0.0387, device='cuda:0')
tensor(0.2948, device='cuda:0')
tensor(0.0270, device='cuda:0')
tensor(0.0172, device='cuda:0')
tensor(0.0357, device='cuda:0')
tensor(0.4526, device='cuda:0')
tensor(0.0978, device='cuda:0')
tensor(0.1953, device='cuda:0')
tensor(0.0827, device='cuda:0')
tensor(0.0410, device='cuda:0')
tensor(0.2869, device='cuda:0')
tensor(0.2517, device='cuda:0')
tensor(0.1092, device='cuda:0')
tensor(0.5669, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.0932, device='cuda:0')
tensor(0.0671, device='cuda:0')
tensor(0.0363, device='cuda:0')
tensor(0.0643, device='cuda:0')
tensor(0.2499, device='cuda:0')
tensor(0.0112, device='cuda:0')
tensor(0.1327, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.0356, device='cuda:0')
tensor(0.2114, device='cuda:0')
tensor(0.3137, device='cuda:0')
tensor(0.0486, device='cuda:0')
tensor(0.4030, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.1986, device='cuda:0')
tensor(0.0822, device='cuda:0')
tensor(0.1341, device='cuda:0')
tensor(0.0175, device='cuda:0')
tensor(0.1611, device='cuda:0')
tensor(0.0572, device='cuda:0')
tensor(0.0242, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.1250, device='cuda:0')
tensor(0.0481, device='cuda:0')
tensor(0.0826, device='cuda:0')
tensor(0.0183, device='cuda:0')
tensor(0.2257, device='cuda:0')
tensor(0.0253, device='cuda:0')
tensor(0.1884, device='cuda:0')
tensor(0.2197, device='cuda:0')
tensor(0.0457, device='cuda:0')
tensor(0.0125, device='cuda:0')
tensor(0.1460, device='cuda:0')
tensor(0.0706, device='cuda:0')
tensor(0.0129, device='cuda:0')
tensor(0.1744, device='cuda:0')
tensor(0.1602, device='cuda:0')
tensor(0.0092, device='cuda:0')
tensor(0.0183, device='cuda:0')
tensor(0.0435, device='cuda:0')
tensor(0.1139, device='cuda:0')
tensor(0.0732, device='cuda:0')
tensor(0.0910, device='cuda:0')
tensor(0.0296, device='cuda:0')
tensor(0.0862, device='cuda:0')
tensor(0.2646, device='cuda:0')
tensor(0.0365, device='cuda:0')
tensor(0.1197, device='cuda:0')
tensor(0.5579, device='cuda:0')
tensor(0.0818, device='cuda:0')
tensor(0.4046, device='cuda:0')
tensor(0.1174, device='cuda:0')
tensor(0.2045, device='cuda:0')
tensor(0.0768, device='cuda:0')
tensor(0.2669, device='cuda:0')
tensor(0.1400, device='cuda:0')
tensor(0.0275, device='cuda:0')
tensor(0.0184, device='cuda:0')
tensor(0.0200, device='cuda:0')
tensor(0.1263, device='cuda:0')
tensor(0.0335, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.0520, device='cuda:0')
tensor(0.5295, device='cuda:0')
tensor(0.0849, device='cuda:0')
tensor(0.1716, device='cuda:0')
tensor(0.0437, device='cuda:0')
tensor(0.0832, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0817, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.1236, device='cuda:0')
tensor(0.4573, device='cuda:0')
tensor(0.1455, device='cuda:0')
tensor(0.3852, device='cuda:0')
tensor(0.0513, device='cuda:0')
tensor(0.2266, device='cuda:0')
tensor(0.2816, device='cuda:0')
tensor(0.2447, device='cuda:0')
tensor(0.2331, device='cuda:0')
tensor(0.0176, device='cuda:0')
tensor(0.4774, device='cuda:0')
tensor(0.0364, device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor(0.0841, device='cuda:0')
tensor(0.1480, device='cuda:0')
tensor(0.0261, device='cuda:0')
tensor(0.1312, device='cuda:0')
tensor(0.2690, device='cuda:0')
tensor(0.1670, device='cuda:0')
tensor(0.3150, device='cuda:0')
tensor(0.0578, device='cuda:0')
tensor(0.6085, device='cuda:0')
tensor(0.3653, device='cuda:0')
tensor(0.0729, device='cuda:0')
tensor(0.0767, device='cuda:0')
tensor(0.1353, device='cuda:0')
tensor(0.1191, device='cuda:0')
tensor(0.0686, device='cuda:0')
tensor(0.0533, device='cuda:0')
tensor(0.0128, device='cuda:0')
tensor(0.7473, device='cuda:0')
tensor(0.0886, device='cuda:0')
tensor(0.2057, device='cuda:0')
tensor(0.1064, device='cuda:0')
tensor(0.1284, device='cuda:0')
tensor(0.5911, device='cuda:0')
tensor(0.1207, device='cuda:0')
tensor(0.0950, device='cuda:0')
tensor(0.2700, device='cuda:0')
tensor(0.1543, device='cuda:0')
tensor(0.3006, device='cuda:0')
tensor(0.0296, device='cuda:0')
tensor(0.0445, device='cuda:0')
tensor(0.0229, device='cuda:0')
tensor(0.1947, device='cuda:0')
tensor(0.2356, device='cuda:0')
tensor(0.0511, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.1056, device='cuda:0')
tensor(0.3130, device='cuda:0')
tensor(0.1304, device='cuda:0')
tensor(0.3047, device='cuda:0')
tensor(0.0356, device='cuda:0')
tensor(0.0314, device='cuda:0')
tensor(0.3997, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.2102, device='cuda:0')
tensor(0.0164, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.2630, device='cuda:0')
tensor(0.3792, device='cuda:0')
tensor(0.0731, device='cuda:0')
tensor(1.8387, device='cuda:0')
tensor(0.1310, device='cuda:0')
tensor(0.0534, device='cuda:0')
tensor(0.1458, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0736, device='cuda:0')
tensor(0.0608, device='cuda:0')
tensor(0.1340, device='cuda:0')
tensor(0.0667, device='cuda:0')
tensor(0.0216, device='cuda:0')
tensor(0.0982, device='cuda:0')
tensor(0.1613, device='cuda:0')
tensor(0.2485, device='cuda:0')
tensor(0.3069, device='cuda:0')
tensor(0.2046, device='cuda:0')
tensor(0.0108, device='cuda:0')
tensor(0.0152, device='cuda:0')
tensor(0.0269, device='cuda:0')
tensor(0.0091, device='cuda:0')
tensor(0.0899, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.3008, device='cuda:0')
tensor(0.1429, device='cuda:0')
tensor(0.1466, device='cuda:0')
tensor(0.2271, device='cuda:0')
tensor(0.1764, device='cuda:0')
tensor(0.0029, device='cuda:0')
tensor(0.1702, device='cuda:0')
tensor(0.0298, device='cuda:0')
tensor(0.0286, device='cuda:0')
tensor(0.2446, device='cuda:0')
tensor(0.1215, device='cuda:0')
tensor(0.1472, device='cuda:0')
tensor(0.0666, device='cuda:0')
tensor(0.1403, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.4196, device='cuda:0')
tensor(0.0741, device='cuda:0')
tensor(0.0115, device='cuda:0')
tensor(0.2655, device='cuda:0')
tensor(0.1599, device='cuda:0')
tensor(0.0785, device='cuda:0')
tensor(0.3053, device='cuda:0')
tensor(0.0943, device='cuda:0')
tensor(0.0331, device='cuda:0')
tensor(0.1346, device='cuda:0')
tensor(0.0042, device='cuda:0')
tensor(0.8247, device='cuda:0')
tensor(0.0259, device='cuda:0')
tensor(0.1782, device='cuda:0')
tensor(1.2612, device='cuda:0')
tensor(0.1424, device='cuda:0')
tensor(0.1039, device='cuda:0')
tensor(0.2697, device='cuda:0')
tensor(0.1905, device='cuda:0')
tensor(0.1669, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0902, device='cuda:0')
tensor(0.0120, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.1128, device='cuda:0')
tensor(0.0880, device='cuda:0')
tensor(0.0308, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0076, device='cuda:0')
tensor(0.2704, device='cuda:0')
tensor(0.0302, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.3415, device='cuda:0')
tensor(0.0585, device='cuda:0')
tensor(0.0210, device='cuda:0')
tensor(0.0102, device='cuda:0')
tensor(0.5091, device='cuda:0')
tensor(0.0736, device='cuda:0')
tensor(0.0953, device='cuda:0')
tensor(0.0139, device='cuda:0')
tensor(0.4043, device='cuda:0')
tensor(0.2426, device='cuda:0')
tensor(0.1189, device='cuda:0')
tensor(0.0766, device='cuda:0')
tensor(0.1820, device='cuda:0')
tensor(0.0218, device='cuda:0')
tensor(0.0552, device='cuda:0')
tensor(0.0243, device='cuda:0')
tensor(0.3792, device='cuda:0')
tensor(0.4687, device='cuda:0')
tensor(0.3322, device='cuda:0')
tensor(0.3806, device='cuda:0')
tensor(0.0800, device='cuda:0')
tensor(0.0949, device='cuda:0')
tensor(0.4957, device='cuda:0')
tensor(0.2428, device='cuda:0')
tensor(0.0250, device='cuda:0')
tensor(0.5551, device='cuda:0')
tensor(0.1248, device='cuda:0')
tensor(0.1230, device='cuda:0')
tensor(0.6860, device='cuda:0')
