tensor(0.0468, device='cuda:0')
tensor(0.0727, device='cuda:0')
tensor(0.6732, device='cuda:0')
tensor(0.0092, device='cuda:0')
tensor(0.0312, device='cuda:0')
tensor(0.3361, device='cuda:0')
tensor(0.1139, device='cuda:0')
tensor(0.1104, device='cuda:0')
tensor(0.1819, device='cuda:0')
tensor(0.0382, device='cuda:0')
tensor(0.2906, device='cuda:0')
tensor(0.4077, device='cuda:0')
tensor(0.2662, device='cuda:0')
tensor(0.0557, device='cuda:0')
tensor(0.1222, device='cuda:0')
tensor(0.1273, device='cuda:0')
tensor(0.8214, device='cuda:0')
tensor(0.0977, device='cuda:0')
tensor(0.0137, device='cuda:0')
tensor(0.0420, device='cuda:0')
tensor(0.0630, device='cuda:0')
tensor(0.0168, device='cuda:0')
tensor(0.0859, device='cuda:0')
tensor(0.0101, device='cuda:0')
tensor(0.1368, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0222, device='cuda:0')
tensor(0.2693, device='cuda:0')
tensor(0.1173, device='cuda:0')
tensor(0.0041, device='cuda:0')
tensor(0.3304, device='cuda:0')
tensor(0.0678, device='cuda:0')
tensor(0.1139, device='cuda:0')
tensor(0.0040, device='cuda:0')
tensor(0.0630, device='cuda:0')
tensor(0.1727, device='cuda:0')
tensor(0.1358, device='cuda:0')
tensor(0.7717, device='cuda:0')
tensor(0.3046, device='cuda:0')
tensor(0.0149, device='cuda:0')
tensor(0.1465, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.2348, device='cuda:0')
tensor(0.0065, device='cuda:0')
tensor(0.0359, device='cuda:0')
tensor(0.1322, device='cuda:0')
tensor(0.0351, device='cuda:0')
tensor(0.1354, device='cuda:0')
tensor(0.5964, device='cuda:0')
tensor(0.0942, device='cuda:0')
tensor(0.1809, device='cuda:0')
tensor(0.2656, device='cuda:0')
tensor(0.0522, device='cuda:0')
tensor(0.3551, device='cuda:0')
tensor(0.1031, device='cuda:0')
tensor(0.0652, device='cuda:0')
tensor(1.1474, device='cuda:0')
tensor(0.0696, device='cuda:0')
tensor(0.0842, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0928, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.1472, device='cuda:0')
tensor(0.1526, device='cuda:0')
tensor(0.1716, device='cuda:0')
tensor(0.0254, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0058, device='cuda:0')
tensor(0.2724, device='cuda:0')
tensor(0.6278, device='cuda:0')
tensor(0.1780, device='cuda:0')
tensor(0.2032, device='cuda:0')
tensor(0.0403, device='cuda:0')
tensor(0.0309, device='cuda:0')
tensor(0.1771, device='cuda:0')
tensor(0.0138, device='cuda:0')
tensor(0.0206, device='cuda:0')
tensor(0.1607, device='cuda:0')
tensor(0.2456, device='cuda:0')
tensor(0.0429, device='cuda:0')
tensor(0.0970, device='cuda:0')
tensor(0.0152, device='cuda:0')
tensor(0.0620, device='cuda:0')
tensor(0.1975, device='cuda:0')
tensor(0.0577, device='cuda:0')
tensor(0.0114, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.1291, device='cuda:0')
tensor(0.0445, device='cuda:0')
tensor(0.1357, device='cuda:0')
tensor(0.1988, device='cuda:0')
tensor(0.2898, device='cuda:0')
tensor(0.4493, device='cuda:0')
tensor(0.2104, device='cuda:0')
tensor(0.0629, device='cuda:0')
tensor(0.1392, device='cuda:0')
tensor(0.0211, device='cuda:0')
tensor(0.2263, device='cuda:0')
tensor(0.2154, device='cuda:0')
tensor(0.0110, device='cuda:0')
tensor(0.1644, device='cuda:0')
tensor(0.0694, device='cuda:0')
tensor(0.0618, device='cuda:0')
